row,col,x,y,year,kmeans_label,gmm_label,gmm_posterior_0,gmm_posterior_1,gmm_posterior_2,gmm_posterior_3,gmm_posterior_4,gmm_posterior_5,gmm_posterior_6,gmm_posterior_7,gmm_posterior_8,gmm_posterior_9
24,789,418207.5,3814600.5,2022,9,2,0.1488214504816059,2.1788359814150117e-09,0.75699765250384,1.0136114572618973e-05,0.00016793475499867155,2.3996130085923794e-09,0.026425379074811645,4.098866403295496e-08,9.635058078276921e-13,0.06757740150209403
17,835,418345.5,3814621.5,2022,9,0,0.4794178247231232,9.512571440300615e-08,0.20409925445669952,0.0015004505315156437,0.2587105401933101,1.1700805064486904e-08,0.04185080556202072,3.519881582644357e-05,3.065647050208426e-14,0.0143858188909537
21,856,418408.5,3814609.5,2022,3,0,0.7293272451390642,1.0947975260452806e-07,0.09893516662166696,0.0001929253835215734,0.0001876482643503758,2.9546855466826918e-06,0.13568492164033497,1.0840412295304062e-07,8.660712323443973e-14,0.03566892038155248
19,877,418471.5,3814615.5,2022,3,0,0.9674072738921038,1.367424033002413e-08,1.5248584246953997e-07,0.0008258025212325462,1.8202441342417942e-10,1.1864016483733167e-06,0.031188743233210504,8.339608650455032e-13,3.4084658556323405e-19,0.000576827608863446
24,918,418594.5,3814600.5,2022,9,2,0.03408686353247985,1.2547117574529966e-09,0.9415872728097293,3.275697481639804e-05,0.007959436176986164,6.504891327319608e-08,0.01266294734526893,5.261433504547773e-07,1.862651958377701e-09,0.00367012885109265
1,942,418666.5,3814669.5,2022,9,2,0.04534574098086073,1.1045452135836762e-10,0.9407964292286412,6.995194299640862e-05,0.005083216469437863,6.795475396958523e-10,0.0058253360325509485,1.3248770332087604e-08,9.399812445887878e-12,0.0028793112973413055
11,985,418795.5,3814639.5,2022,9,0,0.6870339148111193,7.322369446243152e-09,0.2614973304760432,5.6907325565776536e-05,6.821754135648614e-05,1.8542210353771436e-08,0.02736215027723797,1.1565809260685463e-08,7.191949926376862e-15,0.023981442138281284
9,990,418810.5,3814645.5,2022,9,2,0.239715699078599,2.8835747237310914e-09,0.7273343007523848,3.473785372606604e-05,0.002782279652903469,4.7721903485916646e-09,0.01922171850726353,9.582622401626873e-08,1.3731102178278297e-13,0.010911160672996204
29,1028,418924.5,3814585.5,2022,0,5,1.2656313270713547e-63,0.0003888921719151569,8.238447734535342e-62,6.08946071047166e-06,1.1635888412081241e-25,0.8729195841373398,3.202367356436028e-16,5.452526037826133e-14,0.12668543412771327,1.022670253676409e-10
5,1057,419011.5,3814657.5,2022,9,2,0.05102179279121525,3.3709725722972783e-09,0.9109603841440621,0.00020529440117868282,0.009733697116132816,5.463181929579725e-07,0.02099221810520278,4.1829040039698655e-07,5.055935267706935e-09,0.007085640406707848
11,1105,419155.5,3814639.5,2022,9,2,0.03887737994528765,9.963940123650114e-11,0.9588102727027425,1.7315592683710135e-06,0.0003677453211665685,6.703003280850903e-09,0.0006701632803990415,2.247343214320991e-07,2.6609817164160924e-11,0.0012724756275624496
6,1138,419254.5,3814654.5,2022,8,8,1.273493272249338e-60,3.580959070213712e-05,8.569234256757916e-56,1.216660373850764e-07,1.0098561839764085e-26,0.3583139630090729,2.858183737064261e-16,4.868217549581099e-13,0.6416501057001206,3.358003584445826e-11
21,1166,419338.5,3814609.5,2022,7,2,0.19027827463753527,4.832562381372483e-11,0.8079932713963202,0.0001127317329892491,0.00017373406985347938,8.566261563745426e-09,0.0009749810489285267,2.566401201940659e-09,1.321560988768568e-11,0.00046699592016967494
28,1198,419434.5,3814588.5,2022,7,2,0.0083033043958915,1.555867094698623e-11,0.9879765363884474,1.2216998172511964e-05,0.0027297671473053204,4.027925064752278e-09,0.0006091089898845578,3.323456663083392e-08,3.8360798438142055e-09,0.00036902496616734017
26,1216,419488.5,3814594.5,2022,7,2,0.061786470101151174,3.945702640777369e-09,0.7823895766167057,0.006519527212102438,0.11750511566249904,9.064227820202987e-08,0.028721582409278086,4.3655380159182007e-07,1.939199063675534e-09,0.0030771949172814484
6,1251,419593.5,3814654.5,2022,7,2,0.003856718782002263,9.56330009308993e-09,0.9360234286720511,0.0027677324269552656,0.0034133969944286358,8.04534416270912e-05,0.0359188127413178,9.983346875134622e-08,3.4443394482691046e-06,0.017935903205399964
7,1278,419674.5,3814651.5,2022,0,8,5.934624249913983e-51,3.823774047531197e-06,1.7318605716035288e-46,1.230964244963426e-06,1.6720880678749855e-24,0.1281724215563058,1.5590268582729262e-12,5.077408261847247e-13,0.8718225234921491,2.1118600777062333e-10
8,1293,419719.5,3814648.5,2022,9,4,0.13224785177614923,1.825873079267193e-07,0.29235281475552566,0.007286665696329591,0.41690410200981187,4.255345595445993e-06,0.14626603537176802,0.0006019499201675432,1.606647766989767e-06,0.0043345358895775085
25,1338,419854.5,3814597.5,2022,7,4,0.12177993968747113,1.6430852195836918e-07,0.1902581439403913,0.03346463440999995,0.5424316529686761,1.282998314595608e-05,0.10005084621203425,0.00019149154856516913,4.298338909184102e-07,0.01180986710730377
12,1352,419896.5,3814636.5,2022,0,5,1.5682313414413164e-09,2.7244989413265627e-05,2.9541393769088887e-06,0.009776066554441992,9.384589648365095e-05,0.6364958985794091,0.27294956775541657,6.273797247882236e-06,0.041789330865269446,0.038858815854709725
29,1408,420064.5,3814585.5,2022,0,8,7.175700239158163e-36,8.52525580176847e-06,3.837330672062917e-30,5.180314412802676e-05,1.8068325158785488e-17,0.022277230980093925,1.7248804650511308e-09,1.6092837875783464e-08,0.9776622862121097,1.3659014874972693e-07
6,1438,420154.5,3814654.5,2022,0,6,0.00041323701336246066,1.2656646300295202e-05,0.009901041350512112,0.2493875802667638,0.08205443841643396,0.009005180929252765,0.6220587728670799,0.00062460381906162,0.0009525558992156367,0.025589932792016577
24,1458,420214.5,3814600.5,2022,7,6,0.0001777196922127859,3.7494236369743744e-06,0.0055601117996467945,0.053699464982112775,0.42245421368071406,0.0006640024928708641,0.49121762541811115,0.002154964475640971,0.00220989848160045,0.02185824955345367
