row,col,x,y,year,gmm_full_k3,gmm_full_k4,gmm_full_k5,gmm_full_k6,gmm_full_k7,gmm_full_k8,gmm_full_k9,gmm_full_k10,gmm_full_k11,gmm_full_k12,gmm_full_k13,gmm_full_k14,gmm_full_k15,gmm_full_k16,gmm_full_k17,gmm_full_k18,gmm_full_k19,gmm_full_k20,gmm_diag_k3,gmm_diag_k4,gmm_diag_k5,gmm_diag_k6,gmm_diag_k7,gmm_diag_k8,gmm_diag_k9,gmm_diag_k10,gmm_diag_k11,gmm_diag_k12,gmm_diag_k13,gmm_diag_k14,gmm_diag_k15,gmm_diag_k16,gmm_diag_k17,gmm_diag_k18,gmm_diag_k19,gmm_diag_k20
1289,1152,419296.5,3810805.5,2022,1,2,4,2,3,1,3,2,10,11,1,4,1,9,13,1,7,2,2,2,1,2,4,3,4,7,7,1,11,1,10,0,1,10,13,4
1283,1183,419389.5,3810823.5,2022,1,2,0,3,0,4,0,6,9,9,8,3,13,2,5,16,4,5,0,0,0,0,3,0,1,4,3,5,4,2,9,13,12,0,16,1
1283,1207,419461.5,3810823.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,7,0,8,2,5,8,5,3,2,14,18,18
1280,1247,419581.5,3810832.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,7,0,8,2,5,8,5,3,2,14,18,18
1275,1268,419644.5,3810847.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,1,7,11,2,3,1,5,0,7,5,8,0,9,7,12,10,0,1,12,8,5
1281,1318,419794.5,3810829.5,2022,1,2,4,3,0,4,0,0,9,9,8,3,13,2,5,16,4,5,0,0,0,0,3,0,1,4,3,5,4,2,9,13,12,0,16,1
1274,1328,419824.5,3810850.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,1,7,2,2,3,1,5,0,7,5,8,0,9,7,1,10,0,1,10,13,4
1287,1376,419968.5,3810811.5,2022,1,2,4,2,0,4,0,0,9,11,1,4,1,9,13,1,7,2,2,3,1,5,0,7,5,8,0,9,7,12,10,0,1,12,8,5
1265,1402,420046.5,3810877.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,1,7,2,2,2,1,2,4,4,8,8,6,9,7,1,10,0,1,10,13,4
1278,1414,420082.5,3810838.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,1,10,11,2,3,1,5,0,7,5,8,0,9,7,12,10,0,1,12,8,19
1264,1448,420184.5,3810880.5,2022,2,0,3,0,2,3,6,8,2,1,6,7,0,8,1,17,2,19,2,3,1,5,0,7,5,3,2,10,9,6,4,14,3,13,2,12
1284,1478,420274.5,3810820.5,2022,1,2,0,3,3,1,3,2,1,11,1,4,1,9,13,6,10,11,2,3,1,5,0,7,5,8,0,9,9,12,12,12,3,12,6,5
1274,1524,420412.5,3810850.5,2022,1,2,4,2,0,4,0,0,1,11,1,4,1,9,13,1,10,2,2,3,1,5,0,7,5,8,0,9,9,12,12,12,3,12,8,5
1284,1538,420454.5,3810820.5,2022,1,2,0,3,0,4,0,0,9,9,8,3,13,2,5,16,4,5,0,0,0,0,3,0,1,4,3,5,4,2,9,13,12,0,16,1
1278,1567,420541.5,3810838.5,2022,2,0,3,0,4,3,6,5,2,1,6,7,0,10,1,14,1,0,0,0,1,5,0,7,1,4,3,5,9,2,1,14,3,13,2,12
1260,1590,420610.5,3810892.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,4,3,0,1,0,3,5,6,2,1,7,15,3,0,16
1285,1631,420733.5,3810817.5,2022,1,2,0,3,0,4,0,0,9,9,8,3,13,2,5,16,4,5,0,0,0,0,3,0,1,4,3,5,4,2,9,13,12,0,16,1
1285,1655,420805.5,3810817.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,1,7,11,2,3,1,5,0,7,5,8,0,9,9,12,12,12,3,12,6,5
1278,1706,420958.5,3810838.5,2022,2,0,3,0,4,3,6,5,2,1,6,7,0,10,1,14,1,0,0,0,0,0,3,0,1,4,3,5,12,2,1,14,13,13,2,12
1276,1726,421018.5,3810844.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,1,4,3,5,12,2,1,7,15,3,0,16
1288,1769,421147.5,3810808.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,18,3,0,0,0,0,3,0,7,0,8,2,5,8,5,3,2,14,18,16
1289,1775,421165.5,3810805.5,2022,2,0,3,0,4,3,6,8,2,1,6,7,0,10,1,14,1,0,2,3,1,5,0,7,5,3,2,10,9,6,4,14,3,13,14,12
1272,1800,421240.5,3810856.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,1,4,3,5,12,2,1,14,13,13,2,11
1263,1837,421351.5,3810883.5,2022,1,2,0,1,0,4,0,0,10,11,2,13,10,14,9,6,10,4,2,2,3,2,4,4,8,1,0,9,7,1,14,9,10,5,1,19
1286,2154,422302.5,3810814.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,7,0,3,5,12,2,1,7,15,3,0,16
1262,2183,422389.5,3810886.5,2022,2,0,3,0,4,3,6,5,2,1,6,7,0,10,1,14,1,0,0,0,0,0,3,0,1,4,3,5,12,2,1,14,13,13,2,12
1288,2205,422455.5,3810808.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,1,4,3,5,12,2,1,7,15,3,0,16
1284,2220,422500.5,3810820.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,1,4,3,5,12,2,1,7,15,3,0,16
1270,2279,422677.5,3810862.5,2022,2,0,3,0,4,3,6,5,2,1,6,7,0,10,1,14,1,0,0,0,0,0,3,0,1,4,3,5,12,2,1,14,13,13,2,12
1269,2290,422710.5,3810865.5,2022,2,0,3,0,2,3,6,8,2,1,6,7,0,10,1,14,1,0,0,0,2,0,1,5,2,5,1,7,1,0,8,10,6,1,2,8
1270,2315,422785.5,3810862.5,2022,2,0,3,0,2,3,6,8,2,1,6,7,0,8,7,8,18,19,0,0,1,5,0,5,1,3,1,7,9,6,8,14,13,13,2,12
1271,2345,422875.5,3810859.5,2022,2,0,3,0,4,3,6,5,2,1,6,7,0,10,7,14,1,0,0,0,0,4,1,0,2,0,3,5,12,2,1,7,15,3,0,16
1275,2378,422974.5,3810847.5,2022,2,0,3,0,4,3,6,5,2,1,6,7,0,10,1,14,1,0,0,0,0,0,3,0,1,4,3,5,12,2,1,14,13,13,2,12
1285,2415,423085.5,3810817.5,2022,2,0,3,0,4,3,6,8,2,1,6,7,0,10,1,14,1,0,0,3,1,5,0,7,1,3,2,10,9,6,4,14,13,13,2,12
1270,2443,423169.5,3810862.5,2022,2,0,3,0,2,3,6,8,2,1,6,7,0,8,1,8,18,19,2,3,1,5,0,7,5,3,2,10,2,13,4,15,5,8,14,17
1268,2481,423283.5,3810868.5,2022,2,0,3,0,2,3,6,8,2,1,6,7,0,10,1,14,1,0,0,3,2,5,0,6,3,3,2,10,9,6,4,14,13,13,2,12
1289,2515,423385.5,3810805.5,2022,2,0,3,0,2,3,6,8,2,1,6,7,6,6,1,17,2,16,1,3,2,1,6,1,0,3,1,7,1,6,8,2,16,9,3,14
1287,2520,423400.5,3810811.5,2022,2,0,3,0,2,3,6,8,2,1,6,7,6,6,1,14,1,14,1,1,2,4,1,5,2,5,1,7,1,0,8,10,6,1,15,8
1268,2575,423565.5,3810868.5,2022,2,0,3,0,2,3,6,8,0,4,7,12,6,6,16,17,2,16,1,1,2,1,6,1,0,2,1,7,1,0,8,10,16,9,3,3
1260,2594,423622.5,3810892.5,2022,2,0,3,0,2,3,6,8,2,1,6,7,0,8,1,8,18,14,1,3,2,1,6,1,0,3,1,7,1,6,8,2,16,9,3,14
1286,2619,423697.5,3810814.5,2022,2,0,3,0,2,3,6,8,2,1,6,7,0,8,1,8,18,19,0,3,1,5,0,7,5,3,2,10,9,6,4,14,16,13,2,12
1289,2646,423778.5,3810805.5,2022,2,0,3,5,2,3,6,8,0,4,7,12,6,4,16,17,2,16,1,1,2,1,6,1,0,2,10,4,8,4,3,2,16,9,3,14
1271,2672,423856.5,3810859.5,2022,0,1,1,5,6,6,2,7,6,7,3,5,14,11,15,13,15,1,1,1,2,1,6,1,0,2,10,4,8,4,2,4,0,9,3,3
1260,2706,423958.5,3810892.5,2022,0,1,1,5,6,6,2,7,6,7,3,5,14,4,15,13,9,1,1,1,2,1,6,1,0,2,10,4,1,4,2,4,0,6,3,3
1283,2737,424051.5,3810823.5,2022,0,0,1,5,2,6,2,7,0,4,7,12,3,4,3,17,2,16,1,1,2,1,6,1,0,2,10,4,8,4,2,4,0,6,3,3
1262,2789,424207.5,3810886.5,2022,0,0,1,5,2,3,6,8,0,4,7,12,6,4,16,17,2,16,1,1,2,1,6,1,0,2,10,4,8,4,2,4,0,6,12,9
1261,2802,424246.5,3810889.5,2022,2,0,1,5,2,6,2,7,0,4,7,12,3,4,3,17,2,16,1,1,2,1,6,1,0,2,10,4,8,4,2,4,0,6,3,3
1280,2836,424348.5,3810832.5,2022,2,0,1,5,6,2,4,7,0,4,7,5,6,4,16,11,9,6,1,1,2,1,6,1,0,2,10,4,8,4,2,4,0,9,12,9
1281,2855,424405.5,3810829.5,2022,0,0,1,5,2,6,2,7,0,4,7,12,6,6,16,11,9,16,1,1,2,1,6,1,0,2,10,4,8,4,3,2,16,9,3,14
1289,2904,424552.5,3810805.5,2022,0,1,1,1,6,2,4,4,7,5,5,6,8,7,2,15,13,4,1,1,4,3,5,2,6,6,10,6,0,10,3,11,9,4,11,0
1282,2911,424573.5,3810826.5,2022,0,1,1,1,6,2,4,7,10,3,10,1,14,11,9,15,14,4,1,1,2,1,6,1,0,2,10,4,1,4,8,2,16,9,3,3
1262,2941,424663.5,3810886.5,2022,0,0,1,5,6,6,2,7,0,4,7,12,6,4,3,11,9,6,1,1,2,1,6,1,0,2,10,4,8,4,2,4,0,6,12,9
1277,2990,424810.5,3810841.5,2022,2,0,1,5,1,6,2,7,0,4,7,12,6,4,3,13,9,6,1,1,2,1,6,1,0,2,10,4,8,4,2,4,0,6,3,9
1283,3295,425725.5,3810823.5,2022,0,1,1,5,1,6,2,3,6,7,3,0,7,5,12,0,3,7,1,1,2,1,6,5,2,5,1,8,1,0,6,10,6,1,15,8
1265,3329,425827.5,3810877.5,2022,0,1,1,5,6,6,2,7,6,7,3,5,14,11,15,13,15,1,1,1,2,1,6,1,0,2,10,4,8,4,2,4,0,6,12,9
1266,3330,425830.5,3810874.5,2022,0,1,1,5,6,6,2,7,6,7,3,5,14,11,15,13,15,1,1,1,2,1,6,1,0,2,1,4,1,4,2,4,0,6,3,3
1309,15,415885.5,3810745.5,2022,2,0,3,0,4,3,6,5,2,1,6,7,0,10,7,14,1,0,0,0,1,4,1,0,1,4,3,5,12,2,1,14,13,13,2,12
1294,54,416002.5,3810790.5,2022,2,0,3,0,4,3,6,8,2,1,6,7,0,10,1,14,1,0,2,3,1,5,0,7,5,3,2,10,9,6,4,14,16,13,2,12
1312,61,416023.5,3810736.5,2022,1,2,0,3,3,1,3,2,1,11,1,4,1,9,13,6,10,11,2,3,1,5,0,7,4,7,0,9,9,6,12,12,3,12,6,5
1304,115,416185.5,3810760.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,1,4,3,5,12,2,1,7,15,3,0,16
1303,125,416215.5,3810763.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,1,4,3,5,12,2,1,7,15,3,0,16
1300,178,416374.5,3810772.5,2022,1,2,0,3,3,1,3,2,9,9,2,13,13,6,14,12,0,17,2,3,3,2,0,7,5,3,0,3,2,13,14,9,10,5,1,19
1309,180,416380.5,3810745.5,2022,2,2,4,2,3,1,3,2,9,9,2,13,13,6,14,5,0,17,2,3,3,2,2,6,3,3,5,3,2,13,13,6,14,11,5,13
1311,234,416542.5,3810739.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,5,5,14,0,0,0,0,3,0,2,5,8,8,12,0,8,10,6,1,15,8
1302,258,416614.5,3810766.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,14,0,0,0,0,3,0,7,4,8,2,12,2,1,3,2,14,18,11
1312,284,416692.5,3810736.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,17,0,0,0,0,2,6,3,9,5,11,10,9,13,6,14,11,5,11
1318,322,416806.5,3810718.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,0,0,0,0,0,2,6,3,9,3,11,10,3,13,14,13,13,2,12
1306,337,416851.5,3810754.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,1,4,3,5,12,2,1,7,15,3,0,16
1292,384,416992.5,3810796.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,7,0,8,2,5,8,5,3,2,14,18,18
1308,419,417097.5,3810748.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,7,0,8,2,5,8,5,3,2,14,18,11
1310,424,417112.5,3810742.5,2022,0,0,3,5,1,6,2,3,6,7,3,0,7,5,12,5,6,18,0,0,0,0,3,0,7,0,8,2,5,8,5,3,2,14,18,18
1303,458,417214.5,3810763.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,7,0,8,2,5,8,5,3,2,14,18,18
1295,506,417358.5,3810787.5,2022,2,0,3,0,4,5,7,6,9,9,11,8,4,5,14,5,0,17,0,0,0,0,2,6,3,9,5,11,10,9,13,6,14,11,5,11
1314,514,417382.5,3810730.5,2022,1,2,4,2,3,1,3,2,1,0,12,2,2,0,4,12,17,15,2,3,3,2,4,7,5,1,0,9,2,9,14,9,10,5,1,19
1298,548,417484.5,3810778.5,2022,1,2,0,3,0,4,0,2,9,9,1,3,13,2,13,16,7,5,0,0,1,5,0,7,1,4,3,5,4,2,9,13,12,0,16,1
1316,599,417637.5,3810724.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,1,10,11,2,3,3,5,0,7,5,8,0,9,7,12,10,0,10,12,1,19
1306,607,417661.5,3810754.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,1,7,2,2,2,3,2,4,4,8,8,0,9,7,1,10,0,1,10,13,4
1297,640,417760.5,3810781.5,2022,1,2,4,2,3,1,3,2,1,11,12,2,1,9,13,12,10,11,2,2,3,2,4,4,8,1,6,0,7,1,14,9,10,5,1,19
1291,674,417862.5,3810799.5,2022,1,2,0,3,0,4,0,0,9,9,8,3,13,2,5,16,4,5,0,0,0,0,2,6,3,9,5,11,10,9,13,6,14,11,5,13
1312,711,417973.5,3810736.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,12,10,11,2,2,3,2,4,4,8,1,6,3,2,13,14,9,10,5,1,19
1314,731,418033.5,3810730.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,12,10,11,2,3,1,5,0,7,5,8,0,9,7,12,14,9,10,12,1,19
1312,763,418129.5,3810736.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,12,10,11,2,3,1,5,0,7,5,8,0,9,9,12,12,12,3,12,6,5
1307,808,418264.5,3810751.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,12,10,2,2,3,1,5,0,7,5,8,0,9,7,12,14,9,10,12,1,19
1304,812,418276.5,3810760.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,1,7,2,2,2,3,2,4,4,5,8,0,9,7,1,10,0,1,10,13,4
1313,868,418444.5,3810733.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,1,7,2,2,2,3,2,4,4,8,8,0,9,7,1,10,0,1,10,13,4
1304,872,418456.5,3810760.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,1,7,2,2,2,3,2,4,4,8,8,6,9,7,1,10,0,1,10,13,4
1319,928,418624.5,3810715.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,12,10,11,2,3,1,5,0,7,5,8,0,9,7,12,10,0,1,12,8,5
1314,953,418699.5,3810730.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,1,7,2,2,2,3,2,4,4,8,1,6,0,7,1,10,0,1,10,13,4
1314,989,418807.5,3810730.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,1,7,2,2,2,3,2,4,4,8,8,0,9,7,1,10,0,1,10,13,4
1299,1011,418873.5,3810775.5,2022,1,2,4,3,0,4,0,0,9,9,8,3,13,2,5,16,4,5,0,0,0,0,2,6,3,9,5,11,10,9,13,6,14,11,5,13
1316,1032,418936.5,3810724.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,1,7,2,2,2,3,2,4,4,8,8,6,9,7,1,10,0,1,10,13,4
1304,1068,419044.5,3810760.5,2022,1,2,4,2,3,1,3,2,1,0,1,4,2,0,13,1,7,2,2,2,3,2,4,4,8,1,6,0,3,1,0,1,4,2,7,4
1296,1085,419095.5,3810784.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,1,7,2,2,2,3,2,4,4,5,8,0,9,7,1,10,0,1,10,13,4
1304,1114,419182.5,3810760.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,1,7,2,2,2,1,5,4,3,4,8,0,9,7,1,10,0,1,10,13,4
1295,1143,419269.5,3810787.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,1,7,2,2,2,3,2,4,4,8,8,6,9,7,1,10,0,1,10,13,4
1318,1185,419395.5,3810718.5,2022,1,2,0,3,0,4,0,0,9,9,8,3,13,2,5,16,4,5,0,0,0,0,3,0,7,0,8,2,4,8,9,3,2,0,18,11
1317,1215,419485.5,3810721.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,7,0,8,2,5,8,5,3,2,14,18,18
1290,1231,419533.5,3810802.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,7,0,8,2,5,8,5,3,2,14,18,18
1318,1279,419677.5,3810718.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,7,0,8,2,5,8,5,3,2,14,18,18
1309,1302,419746.5,3810745.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,7,0,8,2,5,8,5,3,2,14,18,18
1319,1322,419806.5,3810715.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,7,0,8,2,5,8,5,3,2,14,18,18
1297,1362,419926.5,3810781.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,7,0,8,2,5,8,5,3,2,14,18,18
1296,1409,420067.5,3810784.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,1,7,11,2,3,3,5,4,7,5,8,0,9,7,1,10,0,1,10,1,19
1290,1424,420112.5,3810802.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,1,7,2,2,2,1,2,4,4,5,8,0,9,7,1,10,0,1,10,13,4
1296,1451,420193.5,3810784.5,2022,1,2,0,3,0,4,0,0,9,9,8,3,13,2,5,16,4,5,0,0,1,5,2,6,3,8,5,9,4,9,9,13,12,0,16,1
1299,1482,420286.5,3810775.5,2022,1,2,0,2,3,1,3,2,1,11,1,4,1,9,13,12,10,11,0,3,1,5,0,3,4,8,7,9,9,12,12,12,3,12,6,5
1306,1509,420367.5,3810754.5,2022,1,2,4,2,0,4,0,0,9,11,1,4,1,9,13,1,7,2,0,3,1,5,0,7,1,8,3,9,9,12,12,12,3,12,8,5
1295,1556,420508.5,3810787.5,2022,1,2,0,3,0,4,0,0,9,9,1,3,13,2,13,1,7,5,0,0,1,5,0,3,1,4,3,5,11,2,1,5,12,7,9,15
1291,1564,420532.5,3810799.5,2022,1,2,4,2,3,4,3,2,9,11,1,4,1,9,13,6,7,11,2,3,1,5,0,7,5,8,0,9,9,12,12,12,3,12,8,5
1290,1708,420964.5,3810802.5,2022,1,2,4,2,3,1,3,2,1,11,1,4,1,9,13,12,10,11,2,3,1,5,0,7,5,8,0,9,9,12,12,12,3,12,6,5
1290,1725,421015.5,3810802.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,7,0,3,2,5,8,1,7,15,3,0,18
1290,1774,421162.5,3810802.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,7,0,8,2,5,8,5,3,2,14,18,18
1293,1808,421264.5,3810793.5,2022,2,0,3,0,2,3,6,8,2,1,6,7,0,8,1,8,18,19,2,2,3,2,4,4,8,1,6,3,2,13,4,15,5,8,14,17
1297,2100,422140.5,3810781.5,2022,1,2,0,3,0,4,0,0,9,9,8,3,13,2,5,16,4,5,0,0,0,0,3,0,1,4,3,5,4,2,9,13,12,0,16,1
1292,2156,422308.5,3810796.5,2022,1,2,0,3,0,4,0,0,9,9,8,3,13,2,5,16,4,5,0,0,0,0,3,0,1,4,3,5,12,2,1,7,15,3,0,16
1295,2165,422335.5,3810787.5,2022,1,2,0,3,0,4,0,0,9,9,8,3,13,2,5,16,4,5,0,0,0,0,3,6,1,4,3,5,4,2,9,13,12,0,16,1
1291,2209,422467.5,3810799.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,7,0,8,2,5,8,5,3,2,14,18,18
1292,2222,422506.5,3810796.5,2022,2,0,3,0,4,3,6,5,2,1,6,7,0,10,7,14,1,0,0,0,0,0,3,0,1,4,3,5,12,2,1,14,13,13,2,16
1291,2279,422677.5,3810799.5,2022,2,0,3,0,4,3,6,5,2,1,6,7,0,10,1,14,1,0,0,0,1,0,0,0,1,4,3,10,9,2,4,14,13,13,2,12
1295,2298,422734.5,3810787.5,2022,2,0,3,0,4,3,6,5,2,1,6,7,0,10,1,14,1,0,0,0,0,0,3,0,1,4,3,5,12,2,1,14,13,13,2,16
1295,2311,422773.5,3810787.5,2022,2,0,3,0,4,3,6,8,2,1,6,7,0,10,1,14,1,0,0,3,1,5,0,7,5,3,2,10,9,6,4,14,16,13,2,12
1295,2341,422863.5,3810787.5,2022,2,0,3,0,4,3,6,8,2,1,6,7,0,10,1,14,1,0,0,0,1,5,0,7,1,4,2,10,9,6,4,14,13,13,2,12
1291,2374,422962.5,3810799.5,2022,2,0,3,0,4,3,6,5,2,1,6,7,0,10,7,14,1,0,0,3,1,5,0,7,1,3,2,10,9,6,4,14,13,13,2,12
1291,2409,423067.5,3810799.5,2022,2,0,3,0,4,3,6,8,2,1,6,7,0,10,1,14,1,0,0,3,1,5,0,7,5,3,2,10,9,6,4,14,3,13,2,12
1293,2454,423202.5,3810793.5,2022,2,0,3,0,2,3,6,8,2,1,6,7,0,10,1,14,1,14,2,3,2,1,6,1,0,3,2,3,2,6,3,2,16,9,14,14
1302,2472,423256.5,3810766.5,2022,2,0,3,0,2,3,6,8,2,1,6,7,6,6,1,8,18,19,2,3,3,2,4,4,5,3,2,3,2,13,3,15,5,8,14,17
1291,2494,423322.5,3810799.5,2022,2,0,3,0,2,3,6,8,2,1,6,7,0,8,1,8,18,19,0,0,2,0,2,6,3,3,1,7,1,6,8,14,13,13,2,12
1297,2541,423463.5,3810781.5,2022,2,0,3,0,2,3,6,8,2,1,6,7,6,10,1,14,1,14,0,1,2,1,6,5,2,5,1,7,1,0,8,10,6,1,15,8
1294,2550,423490.5,3810790.5,2022,2,0,3,0,2,3,6,8,2,1,6,7,0,10,1,14,1,0,0,3,1,5,0,7,1,3,2,10,9,6,4,14,13,13,2,12
1313,2600,423640.5,3810733.5,2022,2,0,3,0,2,3,6,8,2,1,6,12,0,8,1,17,2,16,2,3,2,1,0,1,0,3,1,3,2,6,8,2,16,9,3,14
1297,2632,423736.5,3810781.5,2022,0,0,3,5,2,3,6,8,0,4,7,12,3,4,15,17,2,16,1,3,2,1,6,1,0,3,10,3,2,6,3,2,16,9,14,14
1297,2640,423760.5,3810781.5,2022,2,0,3,0,2,3,6,8,2,1,6,7,0,8,1,17,2,16,2,3,2,1,6,1,0,3,10,3,2,13,3,2,16,9,14,14
1318,2683,423889.5,3810718.5,2022,0,0,1,5,6,6,2,7,0,4,7,12,6,4,15,11,9,6,1,1,4,1,6,1,0,2,10,4,8,4,3,2,9,4,11,0
1315,2714,423982.5,3810727.5,2022,0,1,1,5,6,6,2,7,6,7,3,5,14,11,15,13,15,1,1,1,2,1,6,1,0,2,10,4,8,4,2,2,0,9,3,14
1313,2753,424099.5,3810733.5,2022,2,0,1,5,2,3,6,8,0,4,7,12,6,4,16,17,2,16,1,1,2,1,6,1,0,2,10,4,8,4,2,2,16,9,3,3
1301,2789,424207.5,3810769.5,2022,0,1,1,5,6,6,2,7,6,7,3,5,14,4,15,13,9,1,1,1,2,1,6,1,0,2,10,4,8,4,2,4,0,6,3,3
1301,2819,424297.5,3810769.5,2022,2,1,1,1,6,2,4,4,7,5,5,5,14,4,16,13,9,6,1,1,2,1,6,1,0,2,10,4,8,4,2,4,0,6,12,9
1301,2821,424303.5,3810769.5,2022,0,1,1,1,6,2,4,4,7,5,5,6,8,7,2,3,9,6,1,1,4,1,6,1,0,2,10,4,8,4,2,4,0,6,12,9
1304,2874,424462.5,3810760.5,2022,0,1,1,1,6,2,4,7,0,4,7,5,14,4,16,11,9,1,1,1,2,1,6,1,0,2,10,4,8,4,2,4,0,6,12,9
1298,2890,424510.5,3810778.5,2022,0,1,1,1,6,2,4,4,7,5,5,6,8,7,2,3,13,12,1,1,4,3,5,2,6,6,9,6,0,10,7,11,8,15,4,10
1293,2937,424651.5,3810793.5,2022,0,0,1,5,2,3,6,8,0,4,7,12,6,4,16,17,2,16,1,1,2,1,6,1,0,2,10,4,1,4,2,4,0,9,3,3
1303,2940,424660.5,3810763.5,2022,0,0,1,5,2,6,6,8,0,4,7,12,6,4,16,17,2,16,1,1,2,1,6,1,0,2,10,4,8,4,2,4,0,9,3,14
1342,10,415870.5,3810646.5,2022,2,0,3,0,4,3,6,8,2,1,6,7,0,10,1,14,1,0,2,3,1,5,0,7,5,3,2,10,9,6,4,14,3,13,8,12
1348,41,415963.5,3810628.5,2022,2,0,3,0,4,3,6,8,2,1,6,7,0,10,1,14,1,0,2,3,1,5,0,7,5,3,2,10,9,6,4,14,3,13,8,12
1323,61,416023.5,3810703.5,2022,2,0,3,0,4,3,6,8,2,1,6,7,0,10,1,14,1,0,0,3,1,5,0,7,5,3,2,10,9,6,4,14,3,13,2,12
1342,101,416143.5,3810646.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,7,4,8,2,12,2,1,7,15,3,0,16
1349,144,416272.5,3810625.5,2022,2,0,3,0,4,5,7,5,8,6,11,8,4,13,6,2,5,3,0,0,0,0,3,0,1,4,3,5,12,2,1,7,15,3,0,16
1329,178,416374.5,3810685.5,2022,1,2,4,1,3,2,4,4,7,5,2,13,8,7,14,12,0,17,2,2,3,2,4,4,8,1,6,0,2,13,3,9,9,5,11,0
