row,col,x,y,year,kmeans_k3,kmeans_k4,kmeans_k5,kmeans_k6,kmeans_k7,kmeans_k8,kmeans_k9,kmeans_k10,kmeans_k11,kmeans_k12,kmeans_k13,kmeans_k14,kmeans_k15,kmeans_k16,kmeans_k17,kmeans_k18,kmeans_k19,kmeans_k20
1162,2936,424648.5,3811186.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,12
1160,2949,424687.5,3811192.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,12
1156,2991,424813.5,3811204.5,2022,2,1,0,2,1,0,1,6,6,0,2,12,6,11,3,13,0,6
1165,3017,424891.5,3811177.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,12
1161,3035,424945.5,3811189.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,12
1150,3067,425041.5,3811222.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,6
1141,3119,425197.5,3811249.5,2022,2,1,0,2,1,0,1,4,0,7,4,3,9,2,8,9,5,4
1142,3144,425272.5,3811246.5,2022,2,1,0,2,1,0,1,6,6,0,2,12,6,11,3,13,0,6
1147,3174,425362.5,3811231.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,6
1146,3184,425392.5,3811234.5,2022,2,1,3,5,6,0,6,6,6,0,2,12,6,11,3,13,0,6
1191,29,415927.5,3811099.5,2022,1,0,1,1,5,5,2,0,1,5,9,13,11,1,0,8,2,3
1179,56,416008.5,3811135.5,2022,1,2,2,1,5,1,2,0,1,5,9,11,13,1,0,8,2,2
1188,70,416050.5,3811108.5,2022,1,2,2,1,5,1,2,0,1,5,9,11,13,7,6,15,11,0
1193,111,416173.5,3811093.5,2022,1,0,1,1,5,5,2,8,1,5,9,13,11,4,12,6,6,17
1195,120,416200.5,3811087.5,2022,1,0,1,1,5,5,2,8,1,5,9,13,11,4,12,12,6,17
1184,163,416329.5,3811120.5,2022,0,3,4,1,5,5,2,0,1,5,9,7,10,1,0,8,2,2
1195,199,416437.5,3811087.5,2022,0,0,1,4,4,2,5,9,4,9,0,4,12,9,1,0,3,15
1175,235,416545.5,3811147.5,2022,1,2,3,1,5,5,2,0,1,5,9,13,11,4,12,6,17,3
1193,262,416626.5,3811093.5,2022,1,2,2,0,0,1,4,2,7,6,8,6,8,8,10,3,8,8
1192,284,416692.5,3811096.5,2022,1,2,2,0,0,1,4,2,7,6,8,13,11,4,12,12,6,17
1192,317,416791.5,3811096.5,2022,2,1,3,1,5,5,2,0,1,5,9,7,10,1,0,6,17,3
1189,353,416899.5,3811105.5,2022,0,3,4,1,5,4,2,0,1,5,11,7,10,12,7,11,14,2
1191,378,416974.5,3811099.5,2022,2,1,3,1,5,5,2,0,1,5,9,7,10,1,0,6,17,3
1192,412,417076.5,3811096.5,2022,1,2,2,0,0,1,4,2,7,6,8,13,11,4,12,12,6,17
1192,425,417115.5,3811096.5,2022,1,2,2,0,0,6,4,2,7,6,8,6,8,8,10,3,8,8
1197,465,417235.5,3811081.5,2022,1,2,2,0,0,6,4,2,3,11,1,2,1,6,2,1,7,18
1185,489,417307.5,3811117.5,2022,1,1,3,1,5,5,6,8,3,11,1,2,11,4,12,12,6,17
1172,510,417370.5,3811156.5,2022,1,2,2,0,0,6,8,2,5,4,8,0,4,4,12,12,6,17
1180,567,417541.5,3811132.5,2022,1,2,2,0,0,6,4,2,7,6,8,6,8,4,12,12,6,17
1185,592,417616.5,3811117.5,2022,1,2,2,0,0,1,4,2,7,6,1,6,8,6,2,3,7,18
1175,629,417727.5,3811147.5,2022,1,0,1,4,4,2,5,8,3,9,3,4,14,0,7,7,14,7
1186,636,417748.5,3811114.5,2022,0,0,1,1,5,2,2,0,1,5,11,7,10,12,7,11,14,16
1180,664,417832.5,3811132.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
1178,694,417922.5,3811138.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,11,10,5
1180,744,418072.5,3811132.5,2022,1,0,1,1,5,1,2,0,9,1,12,11,13,12,5,11,13,19
1197,762,418126.5,3811081.5,2022,0,0,4,3,5,2,5,9,4,10,11,7,7,12,7,11,14,16
1174,793,418219.5,3811150.5,2022,0,3,4,3,3,4,3,7,10,10,11,9,7,12,7,11,14,16
1189,833,418339.5,3811105.5,2022,0,0,4,3,3,4,5,9,4,10,11,9,7,12,7,11,14,16
1170,868,418444.5,3811162.5,2022,0,3,4,3,3,4,3,9,10,10,11,9,7,3,9,11,14,16
1188,899,418537.5,3811108.5,2022,0,0,4,3,3,2,5,9,4,10,11,9,7,12,7,11,14,16
1176,903,418549.5,3811144.5,2022,0,0,1,4,4,2,5,9,4,10,11,9,7,12,7,11,14,16
1186,934,418642.5,3811114.5,2022,0,0,1,4,4,2,5,9,4,9,0,4,7,9,1,0,14,16
1177,983,418789.5,3811141.5,2022,0,0,1,4,4,2,5,9,4,10,0,4,7,9,1,11,14,16
1170,1004,418852.5,3811162.5,2022,0,0,4,3,3,2,5,9,4,10,0,9,7,3,9,11,14,16
1185,1032,418936.5,3811117.5,2022,1,2,2,0,0,1,4,2,7,6,8,6,8,8,10,3,11,0
1170,1059,419017.5,3811162.5,2022,1,2,2,0,0,6,4,2,7,6,8,6,8,8,10,3,8,8
1194,1081,419083.5,3811090.5,2022,1,2,2,0,0,1,4,2,7,6,8,6,8,8,10,3,8,8
1173,1123,419209.5,3811153.5,2022,1,2,2,0,0,1,4,2,9,1,12,0,4,10,16,5,1,11
1173,1158,419314.5,3811153.5,2022,0,0,1,4,4,2,5,9,4,10,0,9,7,12,7,11,14,16
1185,1198,419434.5,3811117.5,2022,1,2,2,0,0,6,4,3,9,1,12,0,4,10,16,5,1,11
1183,1225,419515.5,3811123.5,2022,1,0,1,4,4,2,5,8,1,5,3,13,11,4,12,12,6,17
1190,1254,419602.5,3811102.5,2022,0,0,1,4,4,2,5,9,4,10,0,9,7,9,1,0,14,16
1182,1279,419677.5,3811126.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
1170,1297,419731.5,3811162.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
1174,1343,419869.5,3811150.5,2022,1,2,2,0,0,1,4,2,7,6,8,6,8,8,10,3,8,8
1197,1367,419941.5,3811081.5,2022,1,2,1,4,0,6,8,8,5,4,3,13,11,4,12,12,6,17
1176,1402,420046.5,3811144.5,2022,1,2,2,0,0,6,4,2,7,6,8,6,8,8,10,3,8,8
1198,1415,420085.5,3811078.5,2022,1,2,2,0,0,6,4,2,7,6,8,6,8,8,10,3,8,8
1174,1469,420247.5,3811150.5,2022,0,0,1,4,4,2,5,9,4,9,0,4,12,9,1,0,3,15
1183,1483,420289.5,3811123.5,2022,1,0,2,4,4,1,8,3,9,1,12,0,4,10,16,5,1,11
1173,1528,420424.5,3811153.5,2022,0,0,1,4,4,2,5,9,4,9,3,4,12,9,1,0,3,15
1176,1534,420442.5,3811144.5,2022,0,0,1,4,4,2,5,9,4,9,0,4,12,9,1,0,3,15
1171,1567,420541.5,3811159.5,2022,1,2,2,0,0,6,8,3,5,4,5,0,4,10,16,5,1,11
1196,1607,420661.5,3811084.5,2022,1,2,2,0,0,6,8,3,5,4,5,0,4,10,16,5,1,11
1179,1643,420769.5,3811135.5,2022,1,2,1,4,0,6,8,3,5,4,5,10,3,14,15,14,16,13
1186,1662,420826.5,3811114.5,2022,1,0,1,4,4,6,8,3,5,4,5,0,12,10,16,0,1,11
1170,1685,420895.5,3811162.5,2022,1,2,1,4,4,6,8,3,5,4,5,10,3,14,15,14,16,13
1184,1738,421054.5,3811120.5,2022,1,2,2,0,0,6,4,2,7,4,8,6,8,8,10,3,8,8
1190,1764,421132.5,3811102.5,2022,0,0,1,4,4,2,5,9,4,9,3,4,14,9,1,0,3,15
1189,1773,421159.5,3811105.5,2022,0,0,4,4,4,2,5,9,4,10,0,9,7,3,9,11,14,16
1177,1823,421309.5,3811141.5,2022,0,0,1,4,4,2,5,9,4,10,11,9,7,12,7,11,14,16
1179,1846,421378.5,3811135.5,2022,0,0,1,4,4,2,5,9,4,9,3,4,14,12,7,11,14,16
1195,1950,421690.5,3811087.5,2022,1,2,2,0,0,6,4,2,7,4,8,6,8,8,10,3,8,8
1172,2016,421888.5,3811156.5,2022,1,2,2,0,0,6,4,2,7,4,5,6,3,8,10,3,8,8
1195,2158,422314.5,3811087.5,2022,1,0,1,4,4,2,8,8,1,5,9,13,11,4,12,12,6,17
1180,2160,422320.5,3811132.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
1177,2212,422476.5,3811141.5,2022,1,0,1,4,4,2,5,9,4,9,3,4,14,9,1,7,3,7
1192,2244,422572.5,3811096.5,2022,1,2,2,0,0,1,8,2,7,6,8,13,11,4,12,12,6,17
1188,2271,422653.5,3811108.5,2022,1,0,1,4,4,2,5,8,4,9,3,4,14,9,1,7,3,7
1187,2307,422761.5,3811111.5,2022,1,2,1,1,5,6,8,8,3,11,3,13,11,4,12,12,6,17
1178,2311,422773.5,3811138.5,2022,1,2,1,0,0,6,8,8,5,4,5,13,11,4,12,12,6,17
1192,2342,422866.5,3811096.5,2022,1,0,1,4,4,2,5,9,4,9,3,4,14,9,1,11,14,16
1190,2380,422980.5,3811102.5,2022,1,0,1,4,4,2,5,8,1,9,3,13,11,4,12,12,6,17
1171,2414,423082.5,3811159.5,2022,0,0,1,1,5,2,2,8,1,5,9,13,11,1,0,7,14,7
1170,2453,423199.5,3811162.5,2022,1,1,3,5,6,5,6,8,3,11,1,2,1,0,4,12,18,17
1176,2489,423307.5,3811144.5,2022,1,2,1,1,5,6,2,8,1,5,3,13,11,4,12,12,6,17
1171,2514,423382.5,3811159.5,2022,1,0,1,1,5,5,2,8,1,5,9,13,11,4,12,6,17,3
1170,2543,423469.5,3811162.5,2022,2,1,3,5,6,5,6,6,3,11,1,2,1,0,4,6,18,12
1196,2566,423538.5,3811084.5,2022,1,1,3,5,6,5,6,8,3,11,1,2,1,0,4,1,18,12
1182,2600,423640.5,3811126.5,2022,0,0,1,1,5,2,2,0,1,5,9,13,11,1,0,8,2,2
1179,2611,423673.5,3811135.5,2022,1,2,2,0,0,1,4,2,7,6,8,13,11,4,12,12,6,17
1189,2641,423763.5,3811105.5,2022,1,0,1,4,4,2,5,8,4,9,3,4,14,9,1,7,3,7
1170,2688,423904.5,3811162.5,2022,2,1,3,5,6,5,6,6,6,11,1,2,1,11,3,1,0,12
1196,2712,423976.5,3811084.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,6
1190,2744,424072.5,3811102.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,6
1181,2773,424159.5,3811129.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,6
1182,2792,424216.5,3811126.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,12
1187,2831,424333.5,3811111.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,6
1186,2878,424474.5,3811114.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,6
1172,2906,424558.5,3811156.5,2022,2,1,0,2,1,0,1,4,0,7,4,3,9,2,8,13,0,6
1171,2914,424582.5,3811159.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,6
1173,2942,424666.5,3811153.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,6
1182,2981,424783.5,3811126.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,6
1170,3001,424843.5,3811162.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,12
1173,3039,424957.5,3811153.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,12
1171,3203,425449.5,3811159.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,6
1229,22,415906.5,3810985.5,2022,0,0,1,4,4,2,5,9,4,10,11,9,7,12,7,11,14,16
1225,45,415975.5,3810997.5,2022,1,2,1,1,5,1,2,8,1,5,9,13,11,4,12,12,6,17
1212,73,416059.5,3811036.5,2022,1,2,2,1,5,1,2,0,1,5,9,13,11,4,6,12,11,17
1203,99,416137.5,3811063.5,2022,1,2,2,1,5,1,2,0,1,5,9,13,11,1,0,8,2,2
1215,148,416284.5,3811027.5,2022,1,2,2,1,5,1,2,0,1,5,9,13,11,7,6,15,11,0
1215,179,416377.5,3811027.5,2022,2,1,3,1,5,5,2,0,1,5,9,7,10,1,0,6,17,3
1201,202,416446.5,3811069.5,2022,0,0,1,4,4,2,5,9,4,9,0,4,12,9,1,0,3,15
1212,234,416542.5,3811036.5,2022,1,2,2,0,0,1,4,2,3,11,1,2,1,6,2,12,7,18
1224,268,416644.5,3811000.5,2022,0,3,4,1,5,4,2,0,1,5,11,7,10,1,0,4,15,14
1224,282,416686.5,3811000.5,2022,1,2,3,1,5,1,2,8,3,11,1,2,11,4,12,12,7,18
1220,307,416761.5,3811012.5,2022,1,1,3,5,6,5,6,8,3,11,1,2,1,0,4,6,17,12
1216,345,416875.5,3811024.5,2022,0,0,1,1,5,5,6,8,1,5,11,7,14,12,7,6,14,16
1228,364,416932.5,3810988.5,2022,2,1,3,1,5,5,2,0,3,11,11,7,10,12,7,6,14,3
1218,392,417016.5,3811018.5,2022,1,2,3,1,5,1,2,0,1,5,9,11,13,7,6,15,17,3
1225,447,417181.5,3810997.5,2022,1,2,2,1,5,1,2,0,1,5,9,13,11,4,12,12,6,17
1212,472,417256.5,3811036.5,2022,1,1,3,5,6,5,6,8,3,11,1,2,1,6,2,1,7,18
1217,505,417355.5,3811021.5,2022,1,2,2,0,0,1,2,0,9,1,12,0,4,10,16,5,1,11
1227,510,417370.5,3810991.5,2022,1,0,1,1,5,5,2,8,1,5,9,13,11,4,12,12,6,17
1212,550,417490.5,3811036.5,2022,1,0,3,1,5,5,2,0,1,5,9,7,11,1,0,6,17,3
1217,589,417607.5,3811021.5,2022,1,0,1,4,5,5,6,8,3,11,3,13,14,0,4,7,18,7
1215,606,417658.5,3811027.5,2022,1,2,2,0,0,1,4,2,7,6,8,6,8,8,10,3,8,8
1224,636,417748.5,3811000.5,2022,0,0,1,4,4,2,5,9,4,10,11,4,14,12,7,11,14,16
1219,678,417874.5,3811015.5,2022,0,3,4,3,3,4,3,7,10,2,11,5,2,12,11,11,10,5
1220,716,417988.5,3811012.5,2022,0,3,4,3,3,4,3,7,10,10,11,9,7,12,7,11,14,16
1205,736,418048.5,3811057.5,2022,1,2,2,0,0,1,4,2,9,1,12,0,4,10,16,5,1,11
1208,764,418132.5,3811048.5,2022,0,0,4,3,3,4,5,9,4,10,11,7,7,12,7,11,14,16
1202,784,418192.5,3811066.5,2022,0,0,4,3,3,2,5,9,4,10,11,9,7,12,7,11,14,16
1213,825,418315.5,3811033.5,2022,0,3,4,3,3,4,3,9,10,10,11,9,7,12,7,11,14,16
1211,842,418366.5,3811039.5,2022,0,3,4,3,3,4,3,7,10,10,11,9,7,12,7,11,14,16
1210,877,418471.5,3811042.5,2022,1,0,1,4,4,2,5,9,9,1,12,0,4,10,16,5,1,11
1216,918,418594.5,3811024.5,2022,0,3,4,3,3,4,3,9,10,10,0,9,7,3,9,10,4,1
1203,943,418669.5,3811063.5,2022,0,3,4,3,3,4,3,7,10,10,11,9,7,12,7,11,14,16
1214,976,418768.5,3811030.5,2022,0,0,4,3,3,2,5,9,4,10,0,9,7,3,9,11,14,16
1218,994,418822.5,3811018.5,2022,0,0,1,4,4,2,5,9,4,10,11,9,7,12,7,11,14,16
1229,1031,418933.5,3810985.5,2022,1,2,2,0,0,1,4,2,7,1,12,0,4,10,16,5,1,11
1226,1070,419050.5,3810994.5,2022,1,2,2,0,0,6,4,2,7,6,8,6,8,8,10,3,8,8
1207,1088,419104.5,3811051.5,2022,1,2,2,0,0,1,4,2,7,6,8,6,8,8,10,3,8,8
1227,1114,419182.5,3810991.5,2022,1,2,2,0,0,1,4,2,7,6,8,6,11,4,12,12,6,17
1202,1144,419272.5,3811066.5,2022,0,0,1,4,4,2,5,9,4,9,3,4,14,9,1,0,14,16
1206,1171,419353.5,3811054.5,2022,1,2,2,0,0,1,2,0,9,1,12,0,4,10,16,5,1,11
1218,1225,419515.5,3811018.5,2022,0,0,4,3,3,4,5,9,4,10,11,9,7,12,7,11,14,16
1228,1238,419554.5,3810988.5,2022,1,2,2,0,0,1,4,2,7,6,8,6,8,8,6,3,11,0
1202,1276,419668.5,3811066.5,2022,1,2,2,0,0,6,8,3,9,1,12,0,4,10,16,5,1,11
1228,1300,419740.5,3810988.5,2022,1,2,2,0,0,1,4,2,7,6,8,6,8,8,6,3,11,0
1215,1328,419824.5,3811027.5,2022,1,2,2,0,0,6,8,3,9,1,12,0,4,10,16,5,1,11
1224,1368,419944.5,3811000.5,2022,1,0,1,4,4,2,5,8,4,9,3,13,11,4,12,12,6,17
1210,1396,420028.5,3811042.5,2022,1,2,2,0,0,1,4,2,7,6,8,6,8,8,10,3,8,8
1225,1416,420088.5,3810997.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,3,9,10,4,1
1227,1468,420244.5,3810991.5,2022,1,0,1,4,4,6,8,3,5,1,12,0,4,10,16,5,1,11
1206,1479,420277.5,3811054.5,2022,0,0,1,4,4,2,5,9,4,10,0,9,7,3,9,10,4,16
1202,1529,420427.5,3811066.5,2022,1,2,2,0,0,6,8,3,5,1,12,0,4,10,16,5,1,11
1216,1532,420436.5,3811024.5,2022,1,2,1,4,4,6,8,3,5,4,5,10,4,14,15,14,16,13
1224,1564,420532.5,3811000.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,4,12,12,6,17
1210,1619,420697.5,3811042.5,2022,1,2,1,4,4,6,8,3,5,4,5,0,4,10,16,5,1,11
1208,1642,420766.5,3811048.5,2022,1,2,2,0,0,6,4,2,7,4,8,6,8,8,10,3,8,8
1204,1656,420808.5,3811060.5,2022,0,0,1,4,4,2,5,9,4,9,0,4,12,9,1,0,3,15
1205,1685,420895.5,3811057.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,4,12,12,6,17
1208,1731,421033.5,3811048.5,2022,1,0,1,4,4,2,8,3,5,9,3,4,12,9,1,0,3,15
1215,1766,421138.5,3811027.5,2022,1,0,1,4,4,2,5,9,4,9,3,4,14,9,1,0,3,15
1227,1799,421237.5,3810991.5,2022,1,0,1,4,4,2,8,8,5,9,3,13,11,4,12,12,6,17
1222,1807,421261.5,3811006.5,2022,0,0,1,4,4,2,5,9,4,9,3,4,14,9,1,0,3,15
1215,1978,421774.5,3811027.5,2022,1,2,2,0,0,6,4,2,7,6,8,6,8,8,10,3,8,8
1218,1980,421780.5,3811018.5,2022,1,2,2,0,0,6,4,2,7,6,8,6,8,8,10,3,8,8
1229,2157,422311.5,3810985.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,6,13
1223,2169,422347.5,3811003.5,2022,1,2,1,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
1210,2214,422482.5,3811042.5,2022,1,0,1,4,4,2,8,8,3,11,3,4,14,0,4,7,18,7
1225,2221,422503.5,3810997.5,2022,1,2,2,0,0,6,8,8,5,4,5,13,11,4,12,12,6,17
1222,2255,422605.5,3811006.5,2022,1,2,2,0,0,6,8,3,5,4,5,13,11,4,12,12,6,17
1219,2307,422761.5,3811015.5,2022,1,2,1,4,0,6,8,8,5,4,5,13,11,4,12,12,6,17
1217,2327,422821.5,3811021.5,2022,1,2,1,4,0,6,8,3,5,4,5,13,11,4,12,12,6,17
1205,2341,422863.5,3811057.5,2022,1,2,2,0,0,6,8,2,5,4,5,13,11,4,12,12,6,17
1203,2380,422980.5,3811063.5,2022,1,2,2,1,5,1,2,8,1,5,9,13,11,4,12,12,6,17
1213,2451,423193.5,3811033.5,2022,1,2,2,1,5,1,2,8,3,11,1,13,11,4,12,12,6,17
1215,2500,423340.5,3811027.5,2022,1,2,2,0,0,1,4,2,3,11,1,2,1,6,2,1,7,18
1223,2535,423445.5,3811003.5,2022,2,1,3,1,5,5,6,6,3,11,1,2,1,0,4,6,17,3
1220,2561,423523.5,3811012.5,2022,2,1,3,5,6,5,6,6,3,11,1,2,1,0,4,6,17,12
1222,2580,423580.5,3811006.5,2022,1,1,3,5,6,5,6,8,3,11,1,2,1,0,4,1,7,12
1206,2623,423709.5,3811054.5,2022,2,1,3,5,6,5,6,8,3,11,1,2,1,0,4,6,17,3
1200,2643,423769.5,3811072.5,2022,1,0,1,4,4,2,5,8,3,11,3,4,14,0,4,7,18,7
1209,2684,423892.5,3811045.5,2022,2,1,3,1,5,5,6,6,6,0,2,7,10,11,3,6,17,3
1226,2716,423988.5,3810994.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,6,17,3
1218,2756,424108.5,3811018.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,12
1227,2786,424198.5,3810991.5,2022,2,1,3,5,6,3,6,6,3,11,1,2,1,6,2,1,7,12
1209,2809,424267.5,3811045.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,12
1200,2827,424321.5,3811072.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,6
1208,2865,424435.5,3811048.5,2022,2,1,3,5,6,3,6,6,6,0,2,12,6,11,3,13,0,12
1218,2891,424513.5,3811018.5,2022,2,1,0,2,1,5,1,6,6,0,2,12,6,11,3,13,0,6
1221,2936,424648.5,3811009.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,6
1215,2943,424669.5,3811027.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,12
1213,2993,424819.5,3811033.5,2022,2,1,3,5,6,5,6,6,6,11,2,12,1,11,3,1,0,12
1205,3036,424948.5,3811057.5,2022,2,1,0,2,1,0,1,6,6,0,2,12,6,11,3,13,0,6
1220,3065,425035.5,3811012.5,2022,2,1,3,5,6,5,6,6,6,0,2,12,6,11,3,13,0,12
1223,3268,425644.5,3811003.5,2022,1,1,3,5,6,3,7,1,8,3,1,2,1,6,2,1,7,18
1246,10,415870.5,3810934.5,2022,1,0,1,4,4,2,5,8,4,9,3,4,14,9,1,7,3,7
1243,45,415975.5,3810943.5,2022,0,0,1,1,5,2,2,8,1,5,9,13,11,1,12,12,6,17
1232,84,416092.5,3810976.5,2022,1,0,1,1,5,5,2,8,1,5,9,13,11,4,12,12,6,17
1246,117,416191.5,3810934.5,2022,1,2,2,1,5,1,2,0,1,5,9,13,11,4,12,12,6,17
1235,136,416248.5,3810967.5,2022,1,2,2,1,5,1,2,0,1,5,9,13,11,4,6,15,6,3
1234,168,416344.5,3810970.5,2022,0,3,4,1,5,4,2,0,1,5,9,7,10,1,0,8,2,2
1251,183,416389.5,3810919.5,2022,0,0,4,1,5,5,2,0,1,5,11,7,10,12,7,11,14,16
1237,227,416521.5,3810961.5,2022,0,0,1,1,5,2,2,8,4,10,11,7,14,12,7,11,14,16
1253,258,416614.5,3810913.5,2022,0,0,1,1,5,5,6,8,1,0,11,7,10,12,7,11,14,16
1230,297,416731.5,3810982.5,2022,1,0,4,1,5,1,2,0,1,5,9,11,13,12,5,15,13,19
1232,325,416815.5,3810976.5,2022,2,1,3,1,5,5,6,6,1,5,9,7,10,1,0,6,17,3
1258,348,416884.5,3810898.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
1243,388,417004.5,3810943.5,2022,2,1,3,1,5,5,6,6,1,5,9,7,10,1,0,6,17,3
1244,417,417091.5,3810940.5,2022,1,2,2,1,5,1,2,0,1,5,9,11,13,7,6,15,11,0
1252,430,417130.5,3810916.5,2022,1,1,3,1,5,5,2,0,1,5,9,13,11,4,0,6,17,3
1257,458,417214.5,3810901.5,2022,1,2,2,0,0,6,4,8,3,11,1,2,1,4,12,12,6,17
1230,480,417280.5,3810982.5,2022,2,1,3,1,5,5,6,8,1,5,9,7,10,0,0,6,17,3
1230,531,417433.5,3810982.5,2022,1,0,1,1,5,5,2,8,1,5,9,13,11,4,12,12,6,17
1240,568,417544.5,3810952.5,2022,1,0,1,4,4,2,8,8,3,11,3,13,14,4,12,12,6,17
1247,582,417586.5,3810931.5,2022,1,2,2,0,0,1,4,2,7,6,1,6,8,6,2,12,7,18
1252,610,417670.5,3810916.5,2022,0,0,1,1,5,2,5,9,4,10,11,7,14,12,7,11,14,16
1256,643,417769.5,3810904.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
1232,683,417889.5,3810976.5,2022,0,0,1,4,4,2,5,9,4,10,11,4,14,12,7,11,14,16
1240,696,417928.5,3810952.5,2022,0,0,4,4,4,2,5,9,4,10,11,9,7,12,7,11,14,16
1231,722,418006.5,3810979.5,2022,0,3,4,3,3,4,3,7,10,10,11,9,7,12,7,11,14,16
1252,757,418111.5,3810916.5,2022,0,0,4,4,4,2,5,9,4,10,0,9,7,3,9,11,14,16
1246,793,418219.5,3810934.5,2022,0,0,4,3,4,2,5,9,4,10,11,9,7,12,7,11,14,16
1242,834,418342.5,3810946.5,2022,0,0,1,4,4,2,5,9,4,10,11,9,7,12,7,11,14,16
1245,854,418402.5,3810937.5,2022,0,0,4,3,3,4,5,9,4,10,11,9,7,12,7,11,14,16
1232,876,418468.5,3810976.5,2022,0,3,4,3,3,4,3,7,10,10,0,9,7,3,9,10,4,1
1230,925,418615.5,3810982.5,2022,0,0,1,4,4,2,5,9,4,9,3,4,14,12,7,11,14,16
1231,944,418672.5,3810979.5,2022,0,0,1,4,4,2,5,9,4,10,11,9,7,12,7,11,14,16
1230,984,418792.5,3810982.5,2022,0,0,4,4,4,2,5,9,9,10,12,9,7,12,7,11,14,16
1259,1003,418849.5,3810895.5,2022,0,3,4,3,3,4,3,7,10,10,6,9,7,3,9,10,4,1
1257,1023,418909.5,3810901.5,2022,0,3,4,3,3,4,3,7,10,10,6,9,7,3,9,10,4,1
1233,1054,419002.5,3810973.5,2022,1,2,2,0,0,1,4,2,9,1,12,0,4,10,16,5,1,11
1250,1103,419149.5,3810922.5,2022,1,2,2,0,0,1,8,3,9,1,12,0,4,10,16,5,1,11
1251,1131,419233.5,3810919.5,2022,0,0,4,3,3,2,5,9,4,10,11,9,7,12,7,11,14,16
1239,1158,419314.5,3810955.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
1258,1177,419371.5,3810898.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,10,10,5
1251,1211,419473.5,3810919.5,2022,1,2,2,0,0,1,4,2,9,1,12,0,4,10,16,5,1,11
1257,1236,419548.5,3810901.5,2022,1,2,2,0,0,1,4,2,7,6,8,6,8,8,10,3,8,8
1257,1266,419638.5,3810901.5,2022,1,2,2,0,0,1,4,2,7,6,8,6,8,8,10,3,8,8
1255,1300,419740.5,3810907.5,2022,0,0,1,4,4,2,5,9,4,9,0,4,7,9,1,0,14,16
1234,1330,419830.5,3810970.5,2022,0,0,1,4,4,2,5,9,4,10,0,9,7,3,9,11,4,16
1231,1357,419911.5,3810979.5,2022,1,0,1,1,5,2,2,0,1,5,9,13,11,4,12,8,6,17
1259,1399,420037.5,3810895.5,2022,0,0,4,3,3,2,5,9,4,10,0,9,7,3,9,10,4,1
1251,1430,420130.5,3810919.5,2022,1,2,2,0,0,6,8,3,5,1,5,0,4,10,16,5,1,11
1239,1446,420178.5,3810955.5,2022,0,0,1,4,4,2,5,9,4,9,0,4,12,9,1,0,3,15
1233,1472,420256.5,3810973.5,2022,1,0,1,4,4,2,8,3,9,1,12,0,4,10,16,5,1,11
