row,col,x,y,year,OGI,50PCGI,OGMx,Peak,OGD,50PCGD,OGMn,NumCycles,QA,DurGU,DurGD,LOS
26,1203,598840.5,3516637.5,2022,0.00879746571874343,0.2771458372494941,0.38001861499473777,0.49966840097016046,0.37893572575096185,-0.16266357396313746,-0.9629041269217463,1.0,1.0,0.1762441218753793,-1.1357203082979568,-0.7854851954803523
6,1246,598969.5,3516697.5,2022,-0.2069511363847261,-0.16180837770728138,0.15417157342113566,0.26689681773512836,0.37893572575096185,-0.050581625498781264,-1.0202038611132775,1.0,1.0,0.28632210757567583,-1.197263083752901,-0.7389689091248657
7,1278,599065.5,3516694.5,2022,0.3324203688739477,0.2771458372494941,0.15417157342113566,0.49966840097016046,0.6086669975029348,0.1735822714299311,-0.7910049243471529,1.0,1.0,-0.2640678209258068,-1.0126347573880685,-0.7854851954803523
7,1293,599110.5,3516694.5,2022,0.22454606782221295,0.4966229447278818,0.6058656565683399,0.49966840097016046,0.37893572575096185,-0.050581625498781264,-0.9056043927302152,1.0,1.0,0.06616613617508278,-1.0741775328430125,-0.832001481835839
24,1334,599233.5,3516643.5,2022,0.22454606782221295,0.05766872977110635,-0.07167546815246649,0.03412523450009623,0.14920445399898882,0.2856642198942873,-0.3899067850064347,1.0,1.0,-0.2640678209258068,-0.4587497782935709,-0.4133549046364589
7,1367,599332.5,3516694.5,2022,0.22454606782221295,0.05766872977110635,-0.07167546815246649,-0.1986463487349359,-0.08052681775298419,-0.3868274708918498,-0.6764054559640905,1.0,1.0,-0.2640678209258068,-0.7049208801133475,-0.6459363364138923
29,1408,599455.5,3516628.5,2022,0.22454606782221295,0.4966229447278818,0.6058656565683399,0.7324399842051925,0.6086669975029348,-0.16266357396313746,-0.7337051901556217,1.0,1.0,0.06616613617508278,-0.9510919819331243,-0.692452622769379
5,1432,599527.5,3516700.5,2022,0.11667176677047819,0.4966229447278818,0.6058656565683399,0.49966840097016046,0.14920445399898882,-0.49890941935620603,-0.7910049243471529,1.0,1.0,0.1762441218753793,-0.8895492064781801,-0.692452622769379
25,1454,599593.5,3516640.5,2022,0.656043272029152,0.7161000522062695,0.6058656565683399,0.49966840097016046,0.37893572575096185,-0.2747455224274936,0.6987881646326574,1.0,1.0,-0.3741458066261033,0.6490201798954243,0.2843893906958412
7,1493,599710.5,3516694.5,2022,0.656043272029152,0.9355771596846573,0.6058656565683399,0.26689681773512836,-0.08052681775298419,-0.6109913678205622,-0.3899067850064347,1.0,1.0,-0.3741458066261033,-0.3972070028386267,-0.5994200500584056
