row,col,x,y,year,kmeans_k3,kmeans_k4,kmeans_k5,kmeans_k6,kmeans_k7,kmeans_k8,kmeans_k9,kmeans_k10,kmeans_k11,kmeans_k12,kmeans_k13,kmeans_k14,kmeans_k15,kmeans_k16,kmeans_k17,kmeans_k18,kmeans_k19,kmeans_k20
341,2660,603211.5,3515692.5,2022,0,0,1,0,3,0,4,6,2,5,1,9,2,15,9,11,10,6
346,2699,603328.5,3515677.5,2022,2,3,0,1,0,4,5,1,0,6,6,10,1,5,5,12,6,19
340,2724,603403.5,3515695.5,2022,2,3,3,4,2,1,8,3,9,11,2,7,11,9,0,14,5,13
346,2738,603445.5,3515677.5,2022,1,1,3,4,2,1,8,3,9,11,2,7,11,9,0,14,5,13
351,2762,603517.5,3515662.5,2022,2,3,3,4,2,1,8,3,9,11,2,7,11,9,0,14,5,13
353,2796,603619.5,3515656.5,2022,2,3,0,1,0,3,0,8,10,7,11,3,12,13,13,10,7,0
331,2839,603748.5,3515722.5,2022,2,3,0,1,0,4,0,8,7,7,11,0,7,13,13,10,7,0
351,2850,603781.5,3515662.5,2022,2,3,3,4,2,1,8,3,9,11,2,7,11,9,0,14,14,13
333,2899,603928.5,3515716.5,2022,2,3,0,0,3,3,5,1,0,6,6,10,1,5,5,15,10,19
346,2921,603994.5,3515677.5,2022,2,3,0,1,0,3,2,7,0,6,6,10,1,13,13,10,7,0
337,2965,604126.5,3515704.5,2022,0,0,1,4,3,0,4,6,2,5,1,10,2,15,9,15,10,6
348,2996,604219.5,3515671.5,2022,2,3,3,4,2,1,8,3,9,11,2,7,11,9,0,14,6,13
340,3017,604282.5,3515695.5,2022,1,1,3,4,2,1,8,3,9,11,2,7,14,2,0,6,18,11
341,3042,604357.5,3515692.5,2022,2,3,0,1,0,3,5,1,0,6,6,10,1,5,5,12,6,19
357,3062,604417.5,3515644.5,2022,1,1,2,2,5,5,1,2,4,10,4,2,0,14,12,6,18,11
338,3097,604522.5,3515701.5,2022,1,1,3,4,2,5,1,2,4,10,4,2,14,2,12,6,18,11
343,3139,604648.5,3515686.5,2022,2,3,3,4,2,1,8,3,9,11,2,7,11,9,0,14,5,13
335,3155,604696.5,3515710.5,2022,2,3,3,4,2,1,8,3,9,11,2,7,11,9,0,14,5,13
346,3191,604804.5,3515677.5,2022,1,1,3,4,2,1,8,3,9,11,2,7,14,2,0,6,14,7
358,3238,604945.5,3515641.5,2022,2,3,0,1,0,4,0,8,7,8,8,0,7,11,16,12,7,5
347,3244,604963.5,3515674.5,2022,2,3,0,1,0,4,0,8,7,8,11,0,7,11,16,10,7,0
347,3275,605056.5,3515674.5,2022,1,1,3,2,2,5,1,2,4,10,4,2,14,2,12,6,18,11
339,3328,605215.5,3515698.5,2022,2,3,0,1,0,4,0,8,7,8,8,0,7,11,3,12,6,5
343,3331,605224.5,3515686.5,2022,2,3,0,1,0,4,5,1,0,6,6,10,1,5,5,12,6,19
362,24,595303.5,3515629.5,2022,0,0,1,3,1,2,7,0,3,4,9,8,9,0,6,8,15,12
375,39,595348.5,3515590.5,2022,0,0,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
387,71,595444.5,3515554.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
381,114,595573.5,3515572.5,2022,0,0,1,3,1,2,6,9,8,1,10,13,5,10,6,8,9,12
375,148,595675.5,3515590.5,2022,0,0,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
381,154,595693.5,3515572.5,2022,1,1,2,2,5,2,6,9,8,1,10,13,5,10,14,9,9,14
387,203,595840.5,3515554.5,2022,1,1,2,2,5,2,6,9,8,1,10,13,5,10,14,9,9,14
388,232,595927.5,3515551.5,2022,0,1,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
364,241,595954.5,3515623.5,2022,0,1,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
362,282,596077.5,3515629.5,2022,0,0,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
374,314,596173.5,3515593.5,2022,0,1,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
363,335,596236.5,3515626.5,2022,0,0,1,3,1,2,6,9,8,1,10,13,5,0,6,8,15,12
371,375,596356.5,3515602.5,2022,0,0,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
361,394,596413.5,3515632.5,2022,0,0,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
371,444,596563.5,3515602.5,2022,0,0,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
364,469,596638.5,3515623.5,2022,0,1,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
388,489,596698.5,3515551.5,2022,0,0,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
379,533,596830.5,3515578.5,2022,0,0,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
373,563,596920.5,3515596.5,2022,0,0,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
370,593,597010.5,3515605.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
360,618,597085.5,3515635.5,2022,0,0,1,3,1,2,6,9,8,1,10,13,5,0,6,8,15,12
369,632,597127.5,3515608.5,2022,0,0,1,3,1,2,7,0,3,4,9,8,9,0,6,8,15,12
377,679,597268.5,3515584.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
371,712,597367.5,3515602.5,2022,0,0,2,3,1,2,6,9,8,1,10,13,5,10,6,8,9,14
385,733,597430.5,3515560.5,2022,0,0,1,3,1,2,6,9,8,4,9,8,5,0,6,8,15,12
364,755,597496.5,3515623.5,2022,0,0,2,3,1,2,6,9,8,1,10,13,5,10,14,8,9,14
363,785,597586.5,3515626.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
368,810,597661.5,3515611.5,2022,0,0,1,0,6,7,7,0,2,5,9,1,13,6,9,11,0,1
373,858,597805.5,3515596.5,2022,0,0,1,3,1,0,4,6,2,5,1,9,2,15,9,11,0,1
364,884,597883.5,3515623.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
372,902,597937.5,3515599.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,2,8,15,12
371,955,598096.5,3515602.5,2022,0,0,2,3,1,2,4,6,2,5,1,9,2,15,15,11,0,1
361,981,598174.5,3515632.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
375,1000,598231.5,3515590.5,2022,0,0,1,0,6,7,2,7,10,0,5,3,12,8,2,0,11,17
381,1042,598357.5,3515572.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
380,1070,598441.5,3515575.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
365,1083,598480.5,3515620.5,2022,0,0,1,3,6,7,7,0,3,4,9,8,9,0,2,0,15,17
365,1137,598642.5,3515620.5,2022,0,0,1,3,6,7,7,0,3,4,9,8,9,0,2,0,15,12
360,1158,598705.5,3515635.5,2022,0,0,1,0,6,7,7,0,3,4,9,8,9,8,2,0,11,17
370,1184,598783.5,3515605.5,2022,0,0,1,3,6,7,7,0,3,4,9,8,9,0,2,0,15,12
361,1213,598870.5,3515632.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
368,1234,598933.5,3515611.5,2022,0,0,1,3,6,7,7,0,3,4,9,8,9,0,2,0,15,12
365,1276,599059.5,3515620.5,2022,0,0,1,0,6,7,2,7,10,0,5,3,12,8,2,0,11,17
386,1292,599107.5,3515557.5,2022,0,0,1,0,6,3,2,7,10,0,5,3,12,8,2,0,11,17
382,1328,599215.5,3515569.5,2022,0,0,1,0,6,7,2,7,10,0,5,1,13,6,9,11,0,6
386,1364,599323.5,3515557.5,2022,0,0,1,0,6,7,7,0,3,4,9,3,9,8,2,0,11,17
372,1386,599389.5,3515599.5,2022,0,0,1,0,6,7,7,0,3,4,9,1,13,6,9,11,0,6
371,1415,599476.5,3515602.5,2022,0,0,1,0,6,7,2,7,10,0,5,3,12,8,2,0,11,17
381,1460,599611.5,3515572.5,2022,0,0,1,0,6,7,7,0,3,4,9,3,12,8,2,0,11,17
384,1483,599680.5,3515563.5,2022,0,0,1,0,6,7,7,0,3,4,9,8,9,8,2,0,11,17
384,1500,599731.5,3515563.5,2022,0,0,1,0,6,7,7,0,3,4,9,8,9,8,2,0,11,17
388,1538,599845.5,3515551.5,2022,0,0,1,0,6,7,7,0,3,4,9,8,9,0,2,0,15,17
374,1574,599953.5,3515593.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
381,1614,600073.5,3515572.5,2022,0,0,1,0,6,7,7,0,3,4,5,3,12,8,2,0,11,17
375,1647,600172.5,3515590.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
364,1671,600244.5,3515623.5,2022,0,0,1,3,1,7,7,0,2,5,1,9,2,0,6,11,0,6
367,1687,600292.5,3515614.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
389,1725,600406.5,3515548.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
383,1759,600508.5,3515566.5,2022,0,0,1,0,6,7,7,0,3,4,9,8,9,0,9,11,0,6
368,1797,600622.5,3515611.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
378,1809,600658.5,3515581.5,2022,0,0,2,3,1,2,6,9,8,1,10,9,2,0,6,8,13,12
382,1830,600721.5,3515569.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
361,1879,600868.5,3515632.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
372,1905,600946.5,3515599.5,2022,0,0,1,3,1,7,7,0,2,5,1,9,2,0,6,11,0,12
384,1945,601066.5,3515563.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
385,1975,601156.5,3515560.5,2022,0,0,1,0,6,3,2,7,10,0,5,3,12,13,13,10,11,0
387,1996,601219.5,3515554.5,2022,2,3,0,1,0,3,2,7,10,0,11,3,12,13,13,10,7,0
386,2020,601291.5,3515557.5,2022,0,0,1,0,6,7,2,7,10,0,5,3,12,8,2,0,11,17
362,2057,601402.5,3515629.5,2022,0,0,1,0,6,3,2,7,10,0,5,3,12,13,13,10,7,0
385,2091,601504.5,3515560.5,2022,0,0,1,0,6,7,2,7,2,0,5,1,13,6,9,11,10,6
378,2107,601552.5,3515581.5,2022,0,0,1,0,6,3,2,7,10,0,5,3,12,13,13,10,11,6
369,2136,601639.5,3515608.5,2022,2,3,0,0,3,3,5,1,0,6,6,10,1,5,5,15,10,19
361,2176,601759.5,3515632.5,2022,2,3,0,1,0,4,0,8,7,8,8,0,7,11,16,3,8,5
369,2203,601840.5,3515608.5,2022,2,3,0,0,6,3,2,7,10,6,6,10,1,13,13,10,7,0
365,2224,601903.5,3515620.5,2022,0,0,1,0,6,7,7,0,3,0,5,3,12,8,2,0,11,6
380,2269,602038.5,3515575.5,2022,0,0,1,0,6,3,2,7,10,0,5,3,12,13,13,10,10,6
362,2305,602146.5,3515629.5,2022,0,0,1,0,3,0,5,1,0,6,6,10,13,6,9,15,10,6
380,2317,602182.5,3515575.5,2022,2,3,0,1,0,4,0,8,7,8,8,0,7,11,16,12,6,5
378,2353,602290.5,3515581.5,2022,2,3,0,1,0,4,5,1,0,6,6,10,1,5,5,12,6,5
384,2374,602353.5,3515563.5,2022,2,3,3,4,3,0,5,1,0,6,6,10,1,5,5,15,10,19
380,2415,602476.5,3515575.5,2022,2,3,0,1,0,3,5,1,0,6,6,10,1,13,13,10,7,0
388,2450,602581.5,3515551.5,2022,2,3,0,1,3,3,5,1,0,6,6,10,1,5,5,15,6,19
385,2466,602629.5,3515560.5,2022,1,1,2,2,5,5,1,4,4,10,4,2,14,2,12,6,18,11
372,2508,602755.5,3515599.5,2022,0,0,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
369,2547,602872.5,3515608.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
376,2551,602884.5,3515587.5,2022,0,0,1,0,6,3,2,7,10,0,5,3,12,13,9,11,10,6
361,2602,603037.5,3515632.5,2022,0,0,1,0,6,3,2,7,10,0,5,3,12,13,13,10,10,6
377,2618,603085.5,3515584.5,2022,2,3,0,1,3,3,5,1,0,6,6,10,1,13,13,10,7,0
370,2664,603223.5,3515605.5,2022,2,3,0,1,0,3,5,1,0,6,6,10,1,13,13,10,7,0
381,2671,603244.5,3515572.5,2022,2,3,0,1,0,3,2,7,10,0,5,3,12,13,13,10,7,0
379,2727,603412.5,3515578.5,2022,2,3,0,0,0,3,2,7,10,0,5,3,12,13,13,10,7,0
386,2757,603502.5,3515557.5,2022,2,3,0,1,0,3,2,7,0,7,11,10,1,13,13,10,7,0
361,2767,603532.5,3515632.5,2022,1,1,3,4,2,1,8,3,9,11,2,7,11,9,0,14,5,13
373,2810,603661.5,3515596.5,2022,2,3,0,1,0,4,0,8,7,8,8,0,7,11,16,10,7,0
361,2823,603700.5,3515632.5,2022,2,3,3,4,2,1,8,3,9,11,2,7,11,9,0,14,5,13
389,2878,603865.5,3515548.5,2022,2,3,0,1,0,4,0,8,7,8,8,0,7,11,16,3,8,5
378,2888,603895.5,3515581.5,2022,2,3,0,1,0,4,0,8,7,8,8,0,7,11,16,3,8,8
384,2924,604003.5,3515563.5,2022,1,1,3,4,2,1,8,3,9,11,2,7,11,9,0,14,5,13
364,2942,604057.5,3515623.5,2022,2,3,0,0,3,3,5,1,0,6,6,10,1,5,5,15,10,19
379,2982,604177.5,3515578.5,2022,1,1,3,4,3,0,8,2,4,10,4,2,14,2,12,6,14,7
373,3021,604294.5,3515596.5,2022,1,1,3,4,2,1,8,3,9,11,2,7,14,2,0,6,18,11
377,3048,604375.5,3515584.5,2022,1,1,2,2,5,5,1,4,5,2,12,6,4,3,8,16,18,9
372,3078,604465.5,3515599.5,2022,2,3,0,1,0,4,0,8,7,8,8,0,7,11,16,3,8,8
381,3115,604576.5,3515572.5,2022,2,0,1,0,6,3,2,7,10,0,5,3,12,13,13,10,10,0
366,3124,604603.5,3515617.5,2022,1,1,3,2,5,5,1,4,5,2,12,2,14,2,8,6,18,11
365,3153,604690.5,3515620.5,2022,2,3,0,1,0,4,0,8,7,8,8,0,7,11,16,3,8,8
367,3196,604819.5,3515614.5,2022,2,3,0,4,3,0,5,1,0,6,6,10,1,5,5,15,6,19
374,3233,604930.5,3515593.5,2022,1,1,3,4,2,1,8,2,4,10,4,2,14,2,12,6,18,11
381,3241,604954.5,3515572.5,2022,1,1,3,4,2,1,8,3,9,11,2,7,11,9,0,14,5,13
367,3297,605122.5,3515614.5,2022,2,3,0,1,0,4,5,1,0,6,6,10,1,5,5,12,6,19
377,3304,605143.5,3515584.5,2022,1,1,3,4,2,1,8,2,4,10,4,2,14,2,12,6,14,7
389,3331,605224.5,3515548.5,2022,1,1,3,4,2,1,8,2,4,10,4,2,14,2,12,6,14,11
410,4,595243.5,3515485.5,2022,1,1,2,2,5,5,1,2,4,10,4,2,0,14,7,1,16,4
396,59,595408.5,3515527.5,2022,0,1,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
414,60,595411.5,3515473.5,2022,1,1,2,2,5,5,1,2,4,10,4,2,0,14,7,1,16,4
399,98,595525.5,3515518.5,2022,0,0,1,3,1,2,6,9,8,1,9,8,5,0,6,8,15,12
412,128,595615.5,3515479.5,2022,0,1,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
398,164,595723.5,3515521.5,2022,0,1,2,3,1,2,6,9,8,1,10,13,0,14,7,1,16,4
397,203,595840.5,3515524.5,2022,1,1,2,2,5,5,1,4,5,2,12,6,0,14,7,1,16,4
410,229,595918.5,3515485.5,2022,0,0,1,3,1,2,6,9,8,1,10,8,5,0,6,8,15,12
410,245,595966.5,3515485.5,2022,0,0,1,3,1,2,6,9,8,1,10,13,5,0,6,8,15,12
399,277,596062.5,3515518.5,2022,0,0,1,3,1,2,6,9,8,1,10,13,5,0,6,8,15,12
407,314,596173.5,3515494.5,2022,0,0,2,3,1,2,6,9,8,1,10,13,5,10,6,8,9,12
403,342,596257.5,3515506.5,2022,0,1,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
401,362,596317.5,3515512.5,2022,1,1,2,2,5,2,6,9,8,1,10,13,5,10,14,9,9,14
402,390,596401.5,3515509.5,2022,0,1,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
406,443,596560.5,3515497.5,2022,0,0,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
400,461,596614.5,3515515.5,2022,0,1,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
411,488,596695.5,3515482.5,2022,1,1,2,2,1,2,6,9,8,1,10,13,5,10,14,9,9,14
404,520,596791.5,3515503.5,2022,0,0,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
412,547,596872.5,3515479.5,2022,0,0,1,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
413,591,597004.5,3515476.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,0,1
409,623,597100.5,3515488.5,2022,0,0,1,3,1,2,6,9,8,1,10,8,5,0,6,8,15,12
401,631,597124.5,3515512.5,2022,0,0,1,3,1,2,7,0,3,4,9,8,9,0,6,8,15,12
390,681,597274.5,3515545.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
419,713,597370.5,3515458.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
401,735,597436.5,3515512.5,2022,0,0,2,3,1,2,6,9,8,1,10,13,5,10,14,9,9,14
415,770,597541.5,3515470.5,2022,0,0,1,3,1,2,6,9,8,1,10,13,5,10,6,8,9,12
409,806,597649.5,3515488.5,2022,0,0,1,3,6,7,7,0,3,4,9,8,9,0,2,0,15,12
391,831,597724.5,3515542.5,2022,0,0,1,0,6,7,7,0,3,4,9,8,9,8,2,0,11,17
403,847,597772.5,3515506.5,2022,0,0,1,3,6,7,7,0,3,4,9,8,9,0,6,8,15,1
413,876,597859.5,3515476.5,2022,0,0,1,0,6,3,2,7,10,0,5,1,13,6,10,17,12,16
413,912,597967.5,3515476.5,2022,0,0,1,3,1,7,7,0,2,5,1,1,13,6,9,11,0,1
419,935,598036.5,3515458.5,2022,0,0,1,3,1,2,7,0,2,5,1,1,0,14,6,11,0,1
408,963,598120.5,3515491.5,2022,0,0,1,3,6,7,7,0,3,4,9,8,9,0,6,8,15,1
401,1015,598276.5,3515512.5,2022,0,0,1,3,6,7,7,0,3,4,9,8,9,8,2,0,15,17
416,1041,598354.5,3515467.5,2022,0,0,1,3,6,7,7,0,3,4,9,8,9,0,2,8,15,12
397,1060,598411.5,3515524.5,2022,0,0,1,0,6,7,7,0,3,4,9,8,9,8,2,0,11,17
407,1098,598525.5,3515494.5,2022,0,0,1,0,6,7,7,0,3,4,9,8,9,8,2,0,15,17
394,1114,598573.5,3515533.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,2,8,15,12
417,1161,598714.5,3515464.5,2022,0,0,1,0,6,7,7,0,3,4,9,8,9,8,2,0,11,17
405,1176,598759.5,3515500.5,2022,0,0,1,3,6,7,7,0,3,4,9,8,9,0,2,0,15,17
397,1207,598852.5,3515524.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
401,1234,598933.5,3515512.5,2022,0,0,1,0,6,3,2,7,10,0,5,3,12,8,10,17,11,16
408,1283,599080.5,3515491.5,2022,0,0,1,0,3,3,4,7,2,5,1,1,13,6,9,11,0,1
403,1309,599158.5,3515506.5,2022,0,0,1,0,6,3,2,7,10,0,5,3,12,8,10,17,12,16
409,1334,599233.5,3515488.5,2022,0,0,1,0,6,7,7,0,3,0,5,3,9,8,2,0,11,17
403,1353,599290.5,3515506.5,2022,0,0,1,0,6,3,2,7,10,0,5,1,13,6,10,17,12,16
404,1402,599437.5,3515503.5,2022,0,0,1,0,6,7,7,0,3,0,5,3,12,8,2,0,11,17
404,1419,599488.5,3515503.5,2022,0,0,1,0,6,7,2,7,10,0,5,3,12,8,2,0,11,17
403,1465,599626.5,3515506.5,2022,0,0,1,0,6,3,2,7,10,0,5,3,12,8,2,0,11,17
408,1496,599719.5,3515491.5,2022,0,0,1,0,6,7,2,7,10,0,5,3,12,8,2,0,11,17
412,1518,599785.5,3515479.5,2022,0,0,1,0,6,7,2,7,10,0,5,3,12,8,2,0,11,17
391,1556,599899.5,3515542.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
392,1566,599929.5,3515539.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
392,1619,600088.5,3515539.5,2022,0,0,1,3,1,7,7,0,2,5,1,8,9,0,6,11,0,1
414,1642,600157.5,3515473.5,2022,2,3,0,1,0,3,0,8,10,7,11,11,8,13,13,10,7,0
401,1664,600223.5,3515512.5,2022,0,0,1,3,6,7,7,0,3,4,9,8,9,0,6,11,0,6
417,1705,600346.5,3515464.5,2022,1,1,2,3,1,2,6,9,8,5,1,9,0,14,7,1,16,4
390,1733,600430.5,3515545.5,2022,0,0,1,3,6,7,7,0,3,4,9,8,9,0,2,0,15,12
390,1752,600487.5,3515545.5,2022,0,0,1,0,6,7,7,0,3,0,5,3,12,8,2,0,11,17
416,1791,600604.5,3515467.5,2022,0,0,1,0,6,7,7,0,2,5,1,8,9,0,9,11,0,6
410,1808,600655.5,3515485.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
419,1854,600793.5,3515458.5,2022,1,1,2,3,1,0,4,6,2,5,1,9,2,15,15,7,13,10
393,1872,600847.5,3515536.5,2022,0,0,1,3,1,7,7,0,3,4,9,8,9,0,6,8,15,12
418,1906,600949.5,3515461.5,2022,0,0,1,3,1,2,7,0,3,4,9,8,9,0,6,8,15,12
415,1947,601072.5,3515470.5,2022,0,0,1,0,6,7,7,0,3,4,9,8,9,0,2,0,15,6
413,1969,601138.5,3515476.5,2022,2,3,0,1,0,4,0,8,7,8,8,0,7,11,16,3,8,8
405,2004,601243.5,3515500.5,2022,2,3,0,0,6,3,2,7,10,0,5,3,12,13,13,10,7,0
407,2024,601303.5,3515494.5,2022,0,0,1,0,6,3,2,7,10,0,5,3,12,13,13,0,11,17
414,2059,601408.5,3515473.5,2022,0,0,1,0,6,3,2,7,10,0,5,3,12,13,13,10,11,0
400,2073,601450.5,3515515.5,2022,2,3,0,0,6,3,2,7,10,0,5,3,12,13,13,10,7,0
400,2101,601534.5,3515515.5,2022,0,0,1,0,6,3,2,7,10,0,5,3,12,13,13,10,7,0
409,2150,601681.5,3515488.5,2022,2,3,3,4,2,1,8,3,9,11,2,7,11,9,0,14,5,13
406,2164,601723.5,3515497.5,2022,2,3,0,1,0,4,0,8,7,8,8,0,7,11,16,12,8,5
400,2214,601873.5,3515515.5,2022,2,3,0,0,6,3,2,7,10,0,5,3,12,13,13,10,7,0
415,2239,601948.5,3515470.5,2022,2,3,0,1,0,4,0,8,7,8,8,0,7,11,16,3,8,8
415,2265,602026.5,3515470.5,2022,2,3,3,4,2,1,8,3,9,11,2,7,11,9,0,14,5,13
408,2281,602074.5,3515491.5,2022,2,3,0,1,0,4,0,8,7,8,8,0,7,11,16,12,6,5
399,2334,602233.5,3515518.5,2022,2,3,0,1,0,4,5,1,0,6,6,10,1,5,5,12,6,5
399,2353,602290.5,3515518.5,2022,2,3,0,1,0,4,0,8,7,8,8,0,7,11,16,12,6,5
414,2390,602401.5,3515473.5,2022,2,3,1,0,6,3,2,7,10,0,5,3,12,13,13,10,12,16
397,2427,602512.5,3515524.5,2022,2,3,0,1,0,4,5,1,0,6,6,10,1,13,13,10,7,0
402,2441,602554.5,3515509.5,2022,2,3,0,1,0,4,0,8,7,8,8,0,7,11,16,12,6,5
410,2473,602650.5,3515485.5,2022,2,3,0,0,3,0,5,1,0,6,6,10,1,5,5,15,10,6
409,2505,602746.5,3515488.5,2022,1,1,2,3,1,2,6,9,8,1,10,9,2,15,15,7,13,10
419,2533,602830.5,3515458.5,2022,2,3,0,4,3,0,5,1,0,6,6,10,1,5,5,15,6,19
417,2553,602890.5,3515464.5,2022,2,3,0,1,0,4,0,8,7,8,8,0,7,11,16,12,7,0
406,2604,603043.5,3515497.5,2022,2,3,0,0,6,3,2,7,10,0,5,3,12,13,13,10,7,0
406,2617,603082.5,3515497.5,2022,2,3,0,1,0,3,2,7,10,0,5,3,12,13,13,10,7,0
396,2646,603169.5,3515527.5,2022,2,3,0,1,0,3,2,7,10,0,5,3,12,13,13,10,7,0
393,2693,603310.5,3515536.5,2022,2,3,0,0,6,3,2,7,10,0,5,3,12,13,13,10,7,0
410,2723,603400.5,3515485.5,2022,2,3,0,1,0,4,0,8,7,7,11,0,7,11,13,10,7,0
394,2753,603490.5,3515533.5,2022,2,3,0,1,0,3,2,7,10,7,11,3,12,13,13,10,7,0
413,2764,603523.5,3515476.5,2022,2,3,0,1,0,4,0,8,7,7,11,11,12,13,13,10,7,0
413,2797,603622.5,3515476.5,2022,2,3,0,0,0,3,2,7,10,0,5,3,12,13,13,10,7,0
408,2829,603718.5,3515491.5,2022,2,3,3,4,2,1,8,3,9,11,2,7,11,5,5,14,6,13
401,2850,603781.5,3515512.5,2022,2,3,0,1,0,3,5,1,0,6,6,10,1,13,13,10,7,0
412,2882,603877.5,3515479.5,2022,2,3,3,4,2,1,8,3,9,11,2,7,11,9,0,14,5,13
409,2924,604003.5,3515488.5,2022,1,1,3,4,2,1,8,3,9,11,2,7,11,9,0,14,5,13
399,2952,604087.5,3515518.5,2022,2,3,0,1,0,3,5,1,0,6,6,10,1,13,13,10,7,0
392,2986,604189.5,3515539.5,2022,1,1,3,2,5,5,1,2,4,10,4,2,14,2,12,6,18,11
415,3007,604252.5,3515470.5,2022,1,1,2,2,5,5,1,4,5,2,12,6,4,3,8,16,4,9
396,3057,604402.5,3515527.5,2022,1,1,3,4,5,5,1,2,4,10,4,2,14,2,12,6,18,11
402,3085,604486.5,3515509.5,2022,1,1,3,4,2,1,8,3,1,9,0,5,10,12,1,4,1,2
393,3110,604561.5,3515536.5,2022,0,0,1,0,6,3,2,7,2,0,5,3,12,13,13,10,10,6
392,3138,604645.5,3515539.5,2022,1,1,3,4,2,1,8,2,4,10,4,2,14,2,12,6,14,7
400,3171,604744.5,3515515.5,2022,0,0,2,3,1,0,4,6,2,5,1,9,2,15,15,7,13,10
405,3193,604810.5,3515500.5,2022,1,1,3,4,2,1,8,3,9,11,2,7,14,2,0,6,5,11
413,3212,604867.5,3515476.5,2022,1,1,3,4,2,1,8,3,9,11,2,7,11,9,0,14,5,13
403,3263,605020.5,3515506.5,2022,1,1,3,2,5,5,1,2,4,10,4,2,14,2,12,6,18,11
411,3282,605077.5,3515482.5,2022,2,3,0,4,3,4,5,1,0,6,6,10,1,5,5,15,6,19
398,3302,605137.5,3515521.5,2022,1,1,3,2,5,5,1,4,5,2,12,6,4,3,8,16,18,11
394,3331,605224.5,3515533.5,2022,1,1,3,4,2,1,8,2,4,10,4,2,14,2,12,6,14,11
441,25,595306.5,3515392.5,2022,0,0,1,3,1,2,7,0,3,4,9,8,9,0,6,8,15,12
425,41,595354.5,3515440.5,2022,0,1,2,3,3,0,4,2,2,5,1,9,0,14,9,11,0,1
440,74,595453.5,3515395.5,2022,0,0,1,3,1,2,6,9,8,1,10,13,5,0,6,8,15,12
434,102,595537.5,3515413.5,2022,0,0,1,3,1,2,7,0,2,5,1,8,9,0,6,8,0,12
439,132,595627.5,3515398.5,2022,0,0,1,3,1,7,7,0,2,5,9,8,9,0,6,8,0,12
