row,col,x,y,year,kmeans_k3,kmeans_k4,kmeans_k5,kmeans_k6,kmeans_k7,kmeans_k8,kmeans_k9,kmeans_k10,kmeans_k11,kmeans_k12,kmeans_k13,kmeans_k14,kmeans_k15,kmeans_k16,kmeans_k17,kmeans_k18,kmeans_k19,kmeans_k20
1308,1114,598573.5,3512791.5,2023,1,1,1,4,0,7,1,7,5,8,10,13,6,14,1,6,16,4
1296,1146,598669.5,3512827.5,2023,1,1,1,4,2,6,1,8,9,3,0,10,0,10,11,13,8,17
1291,1186,598789.5,3512842.5,2023,1,0,4,4,0,7,1,8,9,3,0,10,0,10,11,13,8,17
1311,1224,598903.5,3512782.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
1304,1257,599002.5,3512803.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
1296,1278,599065.5,3512827.5,2023,1,1,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,4
1312,1307,599152.5,3512779.5,2023,0,0,4,2,0,4,6,7,6,1,11,0,5,5,3,1,4,3
1313,1326,599209.5,3512776.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
1314,1366,599329.5,3512773.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,13,7,16,11,6
1303,1395,599416.5,3512806.5,2023,1,1,1,4,0,7,6,1,7,11,4,8,10,2,0,12,0,11
1319,1431,599524.5,3512758.5,2023,0,0,4,2,0,4,6,7,6,1,11,0,5,5,3,1,4,3
1290,1443,599560.5,3512845.5,2023,0,0,4,2,4,4,3,6,6,1,1,2,9,13,7,8,6,12
1292,1489,599698.5,3512839.5,2023,1,1,4,4,0,7,6,7,5,1,11,8,10,13,0,12,13,4
1310,1523,599800.5,3512785.5,2023,1,1,4,4,0,7,6,7,5,1,11,0,10,13,0,12,13,9
1313,1533,599830.5,3512776.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,1,1,16,4
1317,1572,599947.5,3512764.5,2023,1,1,1,4,0,7,6,0,5,8,10,13,10,14,0,12,16,4
1311,1606,600049.5,3512782.5,2023,1,1,4,4,0,7,6,1,7,11,4,8,10,13,0,12,13,9
1314,1624,600103.5,3512773.5,2023,1,1,4,4,0,7,6,1,7,11,4,8,10,13,0,12,13,9
1296,1652,600187.5,3512827.5,2023,1,1,1,4,0,7,6,1,5,8,10,8,10,2,0,12,0,11
1293,1690,600301.5,3512836.5,2023,0,0,4,2,0,4,6,1,7,11,4,8,10,13,16,12,13,9
1317,1735,600436.5,3512764.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,15,7,16,6,12
1309,1752,600487.5,3512788.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,15,7,16,11,6
1317,1781,600574.5,3512764.5,2023,0,0,4,2,4,4,3,1,7,11,4,8,10,13,0,12,13,9
1308,1802,600637.5,3512791.5,2023,0,3,2,5,5,5,7,3,10,4,9,9,2,8,4,11,9,7
1295,1857,600802.5,3512830.5,2023,0,0,4,2,4,4,3,6,7,7,9,2,12,3,15,0,15,5
1299,1886,600889.5,3512818.5,2023,0,0,4,2,4,4,3,1,7,11,4,8,12,3,15,0,15,5
1319,1901,600934.5,3512758.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,13,7,16,11,6
1312,1929,601018.5,3512779.5,2023,0,3,2,5,5,5,7,3,10,4,9,9,2,8,4,11,9,7
1307,1966,601129.5,3512794.5,2023,0,0,4,2,4,4,3,1,7,11,9,9,9,13,15,0,15,9
1311,1980,601171.5,3512782.5,2023,0,0,4,2,4,4,3,1,7,11,4,8,9,13,15,0,13,9
1313,2039,601348.5,3512776.5,2023,0,0,4,2,0,4,6,1,7,11,4,8,10,13,0,12,13,9
1313,2052,601387.5,3512776.5,2023,1,1,4,4,0,7,6,1,5,11,4,8,10,13,0,12,13,9
1297,2082,601477.5,3512824.5,2023,0,3,2,5,5,5,7,3,10,4,9,9,2,3,15,0,15,5
1290,2110,601561.5,3512845.5,2023,0,0,4,2,4,4,3,1,7,11,4,8,10,13,7,12,13,9
1307,2156,601699.5,3512794.5,2023,0,0,4,2,4,4,3,1,7,11,9,9,10,13,0,12,13,9
1303,2160,601711.5,3512806.5,2023,0,0,4,2,4,4,3,1,7,11,4,8,10,13,0,12,13,9
1308,2212,601867.5,3512791.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,15,7,16,11,6
1311,2245,601966.5,3512782.5,2023,1,1,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,4
1311,2256,601999.5,3512782.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,1,1,16,4
1295,2302,602137.5,3512830.5,2023,0,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
1303,2337,602242.5,3512806.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,15,7,16,11,6
1309,2359,602308.5,3512788.5,2023,0,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
1315,2387,602392.5,3512770.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
1306,2420,602491.5,3512797.5,2023,0,0,4,2,0,4,3,6,6,1,1,0,5,15,7,16,11,6
1312,2450,602581.5,3512779.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,1,6,16,4
1292,2465,602626.5,3512839.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,1,6,16,4
1294,2511,602764.5,3512833.5,2023,1,1,1,4,0,7,1,7,5,8,10,13,6,14,1,6,16,4
1291,2540,602851.5,3512842.5,2023,0,0,4,2,4,1,4,4,6,9,8,6,11,12,6,14,17,15
1310,2553,602890.5,3512785.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,15,16,8,6,12
1303,2602,603037.5,3512806.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,15,7,16,11,6
1294,2629,603118.5,3512833.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,15,7,8,6,12
1310,2644,603163.5,3512785.5,2023,0,0,4,2,4,4,3,6,7,7,9,9,2,3,15,0,15,5
1300,2670,603241.5,3512815.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,15,7,16,11,6
1303,2717,603382.5,3512806.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,5,2,3,1,4,11
1295,2734,603433.5,3512830.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,3,15,0,15,5
1306,2765,603526.5,3512797.5,2023,0,0,4,2,4,1,4,1,7,9,4,6,12,12,16,8,6,12
1319,2799,603628.5,3512758.5,2023,0,0,4,4,0,4,6,1,7,11,4,8,10,13,0,12,13,9
1293,2828,603715.5,3512836.5,2023,1,1,1,0,1,0,8,0,0,0,10,7,13,0,8,17,2,14
1314,2859,603808.5,3512773.5,2023,0,3,2,5,5,5,7,3,10,4,2,4,14,6,13,5,3,19
1311,2894,603913.5,3512782.5,2023,1,0,4,4,0,4,6,7,6,1,11,0,10,13,0,12,13,9
1308,2936,604039.5,3512791.5,2023,0,0,4,2,4,4,3,6,7,7,9,2,9,13,15,0,15,9
1311,2961,604114.5,3512782.5,2023,0,3,2,5,5,5,7,3,10,4,2,4,14,6,13,5,3,19
1319,2985,604186.5,3512758.5,2023,0,3,2,5,5,5,7,3,10,4,9,9,2,8,4,11,9,7
1300,3005,604246.5,3512815.5,2023,0,3,2,5,5,5,7,3,10,4,2,4,14,6,13,5,3,19
1296,3049,604378.5,3512827.5,2023,1,0,4,4,0,7,6,7,6,1,4,0,5,5,16,8,6,12
1311,3060,604411.5,3512782.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,12,12,16,8,6,12
1293,3090,604501.5,3512836.5,2023,1,1,4,4,0,7,6,1,7,11,4,8,10,2,0,12,0,11
1297,3120,604591.5,3512824.5,2023,0,0,4,2,4,1,4,4,6,9,8,6,11,12,6,14,17,15
1305,3159,604708.5,3512800.5,2023,0,0,4,2,4,1,4,4,4,9,8,6,11,12,6,14,17,15
1295,3180,604771.5,3512830.5,2023,0,0,4,2,4,1,4,4,6,9,8,6,11,12,6,14,17,15
1306,3229,604918.5,3512797.5,2023,0,0,4,2,4,1,4,4,4,9,8,6,11,12,6,14,17,15
1295,3246,604969.5,3512830.5,2023,0,0,0,2,4,1,4,4,4,9,8,6,11,12,6,14,17,15
1291,3284,605083.5,3512842.5,2023,0,0,0,1,4,1,4,4,4,9,8,6,11,12,6,14,17,15
1290,3324,605203.5,3512845.5,2023,0,0,4,2,4,4,3,1,7,11,4,8,10,13,15,0,13,9
1311,3332,605227.5,3512782.5,2023,0,0,4,2,0,4,6,1,7,11,4,8,10,13,0,12,13,9
1331,29,595318.5,3512722.5,2023,1,1,1,4,1,7,8,0,5,8,10,13,6,14,1,6,16,4
1347,36,595339.5,3512674.5,2023,1,1,1,0,1,0,8,0,5,8,10,13,6,14,1,6,16,4
1335,85,595486.5,3512710.5,2023,1,1,1,4,0,7,1,8,5,8,10,13,6,14,1,6,16,4
1331,94,595513.5,3512722.5,2023,1,1,1,0,1,0,8,0,5,8,10,13,6,14,1,6,16,16
1334,149,595678.5,3512713.5,2023,1,1,1,0,1,0,8,0,5,8,10,5,4,2,1,6,0,11
1336,171,595744.5,3512707.5,2023,1,1,1,4,0,7,6,1,5,8,10,8,10,2,0,6,0,11
1331,190,595801.5,3512722.5,2023,1,1,1,4,2,6,5,8,9,3,0,10,0,2,11,3,0,11
1329,221,595894.5,3512728.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,1,6,16,4
1345,240,595951.5,3512680.5,2023,1,1,1,4,2,6,5,8,9,3,0,10,4,2,12,3,0,11
1343,281,596074.5,3512686.5,2023,0,0,4,2,0,4,6,1,7,11,4,8,10,13,0,12,13,9
1326,317,596182.5,3512737.5,2023,0,0,4,4,2,1,4,1,7,11,4,8,12,2,16,8,6,12
1342,333,596230.5,3512689.5,2023,0,0,0,1,2,1,4,1,7,11,4,8,12,2,16,8,6,12
1335,381,596374.5,3512710.5,2023,1,0,0,1,2,6,5,5,1,6,7,11,7,1,5,3,0,0
1345,392,596407.5,3512680.5,2023,1,1,4,4,0,7,6,7,5,8,10,13,6,14,3,1,16,4
1347,436,596539.5,3512674.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,1,6,16,4
1332,468,596635.5,3512719.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,1,6,16,4
1347,488,596695.5,3512674.5,2023,1,1,1,4,0,7,1,8,5,8,10,13,6,14,1,6,16,11
1340,532,596827.5,3512695.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,1,6,16,4
1321,544,596863.5,3512752.5,2023,1,1,1,4,1,7,1,8,9,3,0,13,6,14,1,6,16,16
1340,570,596941.5,3512695.5,2023,1,1,0,1,2,6,5,5,1,6,7,11,7,1,5,3,7,0
1326,601,597034.5,3512737.5,2023,1,1,1,4,2,6,1,8,9,3,0,10,0,10,11,13,8,17
1322,644,597163.5,3512749.5,2023,0,0,0,1,6,3,0,4,4,5,5,3,1,9,14,9,12,13
1342,677,597262.5,3512689.5,2023,0,0,0,1,6,1,4,4,4,5,5,3,1,9,14,2,12,13
1331,692,597307.5,3512722.5,2023,0,0,0,1,6,3,0,9,8,5,5,3,1,9,14,9,5,18
1346,721,597394.5,3512677.5,2023,0,0,0,1,6,1,4,4,4,5,5,3,1,9,14,2,12,13
1322,766,597529.5,3512749.5,2023,0,0,0,2,4,1,4,4,4,9,8,6,11,12,6,14,17,15
1333,785,597586.5,3512716.5,2023,0,0,0,1,4,1,4,4,4,9,8,6,11,12,6,14,17,15
1327,812,597667.5,3512734.5,2023,0,0,0,1,6,1,4,4,4,5,5,3,1,9,14,2,12,13
1336,852,597787.5,3512707.5,2023,0,0,0,1,6,3,0,4,4,5,5,3,1,9,14,9,5,13
1326,898,597925.5,3512737.5,2023,0,0,0,2,4,1,4,4,4,9,8,6,11,12,6,9,5,18
1344,913,597970.5,3512683.5,2023,0,0,0,1,2,1,4,4,4,9,8,10,12,12,16,8,6,12
1346,932,598027.5,3512677.5,2023,0,0,0,1,6,1,4,4,4,5,5,3,11,9,14,9,5,18
1330,965,598126.5,3512725.5,2023,0,0,0,1,4,1,4,4,4,9,8,6,11,12,14,14,12,15
1323,1017,598282.5,3512746.5,2023,0,0,4,2,4,1,4,4,6,9,8,6,11,12,6,14,17,15
1324,1048,598375.5,3512743.5,2023,0,0,4,4,0,1,4,4,6,9,8,10,0,10,11,13,4,17
1332,1061,598414.5,3512719.5,2023,0,0,0,1,2,1,4,4,4,9,8,6,11,12,6,14,12,15
1331,1098,598525.5,3512722.5,2023,1,0,4,4,0,7,1,8,9,3,0,10,0,10,11,13,8,17
1339,1132,598627.5,3512698.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
1332,1144,598663.5,3512719.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
1343,1175,598756.5,3512686.5,2023,1,1,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
1321,1212,598867.5,3512752.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
1344,1254,598993.5,3512683.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
1330,1282,599077.5,3512725.5,2023,0,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
1328,1304,599143.5,3512731.5,2023,0,0,4,4,0,4,6,7,6,1,11,0,5,13,3,12,13,9
1329,1320,599191.5,3512728.5,2023,0,0,4,2,4,4,3,6,2,1,1,2,9,15,7,16,11,6
1322,1352,599287.5,3512749.5,2023,0,0,4,2,4,4,3,6,6,1,11,0,5,15,7,16,11,3
1340,1383,599380.5,3512695.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
1325,1420,599491.5,3512740.5,2023,1,1,4,4,0,7,6,1,5,11,4,8,10,13,0,12,13,9
1328,1446,599569.5,3512731.5,2023,1,0,4,4,0,7,6,1,7,11,4,8,10,13,0,12,13,9
1336,1486,599689.5,3512707.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,1,1,16,4
1342,1524,599803.5,3512689.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,10,14,0,12,16,4
1341,1558,599905.5,3512692.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,1,6,16,4
1327,1571,599944.5,3512734.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,0,6,16,4
1321,1594,600013.5,3512752.5,2023,0,0,4,2,0,4,6,1,7,11,4,8,10,13,0,12,13,9
1328,1633,600130.5,3512731.5,2023,1,1,4,4,0,7,6,1,7,11,4,8,10,13,0,12,13,9
1328,1676,600259.5,3512731.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,3,15,0,15,5
1348,1706,600349.5,3512671.5,2023,0,0,4,2,4,4,3,6,7,11,4,8,9,13,7,12,13,9
1329,1723,600400.5,3512728.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,15,7,16,11,6
1324,1765,600526.5,3512743.5,2023,0,0,4,4,0,4,6,1,7,11,4,8,10,13,0,12,13,9
1337,1771,600544.5,3512704.5,2023,0,0,4,2,0,4,6,1,7,11,4,8,10,13,0,12,13,9
1339,1821,600694.5,3512698.5,2023,0,0,4,2,4,4,3,1,7,11,4,8,12,13,16,8,6,12
1345,1834,600733.5,3512680.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,15,7,16,11,6
1322,1889,600898.5,3512749.5,2023,0,0,4,2,4,4,3,6,7,11,4,2,9,13,7,16,13,9
1348,1916,600979.5,3512671.5,2023,1,1,1,0,1,0,8,0,5,8,10,7,10,0,0,12,2,14
1338,1938,601045.5,3512701.5,2023,1,1,1,0,1,0,8,0,0,0,10,7,13,0,8,17,2,14
1337,1956,601099.5,3512704.5,2023,1,1,1,4,0,7,6,1,7,11,4,8,10,2,0,12,13,11
1339,1982,601177.5,3512698.5,2023,1,0,4,4,0,7,6,1,7,11,4,8,10,13,0,12,13,9
1340,2031,601324.5,3512695.5,2023,0,0,4,2,4,4,3,6,7,11,4,8,12,13,16,8,6,12
1348,2062,601417.5,3512671.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,3,15,0,15,5
1340,2077,601462.5,3512695.5,2023,0,3,2,5,5,5,7,3,10,4,2,4,14,6,13,5,3,19
1346,2126,601609.5,3512677.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,1,6,16,4
1341,2148,601675.5,3512692.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,1,6,16,4
1343,2187,601792.5,3512686.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,13,7,16,13,9
1337,2219,601888.5,3512704.5,2023,0,0,4,2,0,4,6,7,6,1,11,0,5,5,3,1,4,3
1340,2222,601897.5,3512695.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,5,13,3,12,13,9
1329,2275,602056.5,3512728.5,2023,0,0,4,2,4,4,3,6,6,1,1,0,5,15,7,16,11,3
1346,2307,602152.5,3512677.5,2023,1,1,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,4
1346,2329,602218.5,3512677.5,2023,0,0,4,2,4,4,6,6,6,1,11,0,5,5,3,1,4,3
1338,2349,602278.5,3512701.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,1,1,16,4
1332,2390,602401.5,3512719.5,2023,0,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
1342,2427,602512.5,3512689.5,2023,1,1,1,0,1,0,8,0,5,8,10,13,6,14,1,6,16,4
1325,2439,602548.5,3512740.5,2023,1,1,1,4,0,7,8,0,5,8,10,13,6,14,1,6,16,4
1342,2489,602698.5,3512689.5,2023,1,1,1,4,0,7,6,7,5,8,11,13,6,14,3,1,16,4
1349,2499,602728.5,3512668.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
1345,2538,602845.5,3512680.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,5,5,3,8,4,3
1343,2576,602959.5,3512686.5,2023,0,0,4,2,4,4,3,6,7,7,1,2,9,3,15,0,15,5
1342,2592,603007.5,3512689.5,2023,0,0,4,2,4,4,4,1,7,11,4,8,12,12,16,8,6,12
1340,2623,603100.5,3512695.5,2023,0,0,4,2,4,4,3,6,7,7,4,6,12,3,15,0,15,5
1347,2641,603154.5,3512674.5,2023,1,0,4,4,0,7,6,7,6,3,0,10,0,2,16,8,6,12
1329,2688,603295.5,3512728.5,2023,0,0,4,2,4,4,3,6,7,9,4,6,12,12,16,8,6,12
1336,2707,603352.5,3512707.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,15,7,16,11,6
1344,2739,603448.5,3512683.5,2023,0,3,2,5,5,4,3,6,2,7,9,9,2,3,15,0,15,5
1335,2763,603520.5,3512710.5,2023,0,3,2,5,5,5,7,3,10,4,9,9,2,8,4,11,9,7
1349,2819,603688.5,3512668.5,2023,0,0,4,2,4,4,3,6,7,7,1,2,9,13,7,16,11,9
1335,2824,603703.5,3512710.5,2023,0,0,4,2,0,4,6,1,7,11,4,8,10,13,0,12,13,9
1338,2877,603862.5,3512701.5,2023,1,0,4,4,0,4,6,1,7,11,4,8,10,13,0,12,13,9
1349,2905,603946.5,3512668.5,2023,0,3,2,5,5,5,7,3,10,4,9,9,2,8,4,11,9,7
1341,2939,604048.5,3512692.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,3,15,0,15,5
1330,2965,604126.5,3512725.5,2023,0,0,4,2,4,4,3,1,7,11,9,9,2,3,15,0,15,5
1345,2973,604150.5,3512680.5,2023,0,0,4,2,4,4,3,1,7,11,9,9,2,3,15,0,15,5
1323,3026,604309.5,3512746.5,2023,0,0,4,2,4,4,3,1,7,11,4,0,12,13,16,8,6,12
1348,3039,604348.5,3512671.5,2023,0,0,4,2,4,4,3,6,7,7,4,2,12,3,16,8,6,12
1325,3070,604441.5,3512740.5,2023,0,0,4,2,4,1,4,4,4,9,8,6,11,12,6,14,17,15
1332,3093,604510.5,3512719.5,2023,0,0,4,2,4,1,4,4,4,9,8,6,11,12,6,14,17,15
1334,3130,604621.5,3512713.5,2023,0,0,4,2,4,4,6,1,7,11,4,8,12,13,16,8,6,12
1338,3178,604765.5,3512701.5,2023,0,0,0,2,4,1,4,4,4,9,8,6,11,12,6,14,17,15
1320,3188,604795.5,3512755.5,2023,0,0,4,2,4,1,4,4,4,9,8,6,11,12,6,14,17,15
1331,3222,604897.5,3512722.5,2023,0,0,4,2,4,1,4,4,4,9,8,6,11,12,6,14,17,15
1333,3257,605002.5,3512716.5,2023,0,0,0,1,4,1,4,4,4,9,8,6,11,12,6,14,17,15
1328,3294,605113.5,3512731.5,2023,0,0,4,2,4,4,3,6,2,7,1,2,9,3,7,0,11,5
1328,3304,605143.5,3512731.5,2023,0,0,4,2,4,4,3,6,7,7,4,2,9,3,15,0,15,5
1346,3331,605224.5,3512677.5,2023,0,0,4,4,0,7,6,1,7,11,4,8,10,13,0,12,13,9
1358,15,595276.5,3512641.5,2023,1,1,1,0,1,0,8,0,5,8,10,13,6,14,1,6,16,4
1370,53,595390.5,3512605.5,2023,1,1,1,0,1,0,8,0,5,8,10,13,6,14,1,6,16,4
1353,71,595444.5,3512656.5,2023,1,1,1,4,1,0,8,0,5,8,10,13,6,14,1,6,16,4
1360,116,595579.5,3512635.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,11
1362,135,595636.5,3512629.5,2023,1,1,1,0,1,0,8,8,5,8,10,13,6,14,1,6,0,11
1372,178,595765.5,3512599.5,2023,1,1,1,4,0,7,6,1,5,8,10,13,6,14,0,6,16,4
1357,192,595807.5,3512644.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,1,6,16,4
1377,212,595867.5,3512584.5,2023,1,1,1,4,2,6,1,8,9,3,0,10,0,2,11,13,0,11
1369,262,596017.5,3512608.5,2023,0,0,4,2,4,1,4,1,7,11,4,8,12,2,16,8,6,12
1367,271,596044.5,3512614.5,2023,1,0,0,1,2,6,5,1,7,11,4,8,12,2,16,8,0,12
1370,325,596206.5,3512605.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,0,12,16,4
1359,354,596293.5,3512638.5,2023,1,1,1,4,0,7,6,1,7,11,4,8,10,2,0,12,13,11
1369,386,596389.5,3512608.5,2023,1,1,1,4,0,7,6,7,6,1,11,13,6,5,3,1,4,4
1375,416,596479.5,3512590.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
1368,441,596554.5,3512611.5,2023,1,1,1,4,0,7,1,8,5,8,10,13,6,14,1,6,16,4
1350,454,596593.5,3512665.5,2023,1,1,1,0,1,0,8,0,5,8,10,13,6,14,1,6,16,11
1361,503,596740.5,3512632.5,2023,1,0,0,1,2,6,4,8,9,3,0,10,0,10,11,13,8,17
1350,536,596839.5,3512665.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,1,6,16,4
1355,551,596884.5,3512650.5,2023,1,1,0,1,2,6,5,5,1,6,7,11,7,1,5,3,7,0
1366,593,597010.5,3512617.5,2023,1,0,0,1,2,1,4,4,4,3,8,10,0,10,11,2,12,13
1351,607,597052.5,3512662.5,2023,1,1,0,1,2,6,5,8,9,3,0,10,0,10,11,13,8,17
1369,632,597127.5,3512608.5,2023,0,0,0,1,6,3,4,5,4,5,5,3,1,9,14,2,12,13
1375,674,597253.5,3512590.5,2023,0,0,0,1,6,1,4,4,4,5,5,3,1,9,14,9,5,18
1363,693,597310.5,3512626.5,2023,0,0,0,1,6,3,0,9,4,5,5,3,1,9,14,9,5,13
1368,749,597478.5,3512611.5,2023,0,0,0,1,6,1,4,4,4,5,5,3,1,9,14,9,12,13
1354,754,597493.5,3512653.5,2023,0,0,0,1,6,1,4,4,4,5,5,3,1,9,14,9,5,18
1371,781,597574.5,3512602.5,2023,1,1,1,4,0,0,6,1,5,8,10,8,10,13,0,12,13,9
1356,832,597727.5,3512647.5,2023,0,0,0,1,2,1,4,4,4,9,8,6,12,12,16,8,12,12
1356,849,597778.5,3512647.5,2023,0,0,0,1,2,1,4,4,4,9,8,11,0,12,14,2,12,13
1353,896,597919.5,3512656.5,2023,0,0,0,1,6,3,0,9,8,5,5,3,1,9,14,9,5,18
1377,923,598000.5,3512584.5,2023,1,0,4,4,2,7,1,8,9,3,0,10,0,10,11,13,8,17
1374,959,598108.5,3512593.5,2023,0,0,4,4,0,7,6,7,6,1,11,0,5,13,3,12,13,9
1358,977,598162.5,3512641.5,2023,1,0,4,4,0,7,6,7,5,1,4,8,10,13,0,12,13,9
1361,993,598210.5,3512632.5,2023,1,0,4,4,2,1,4,4,6,9,8,10,0,10,11,13,8,17
1351,1047,598372.5,3512662.5,2023,0,0,0,2,4,1,4,4,4,9,8,6,11,12,6,14,17,15
1361,1068,598435.5,3512632.5,2023,0,0,0,4,2,1,4,4,4,9,8,10,0,12,11,14,17,17
1359,1089,598498.5,3512638.5,2023,0,0,4,2,4,1,4,7,6,1,11,0,5,5,3,14,4,3
1355,1138,598645.5,3512650.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
1368,1150,598681.5,3512611.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,13,4
1367,1197,598822.5,3512614.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,5,13,3,1,13,9
1377,1224,598903.5,3512584.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
1363,1233,598930.5,3512626.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,1,1,16,4
1369,1264,599023.5,3512608.5,2023,0,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
1350,1319,599188.5,3512665.5,2023,0,0,4,2,0,4,6,7,6,1,11,0,5,5,3,1,4,3
1373,1330,599221.5,3512596.5,2023,1,1,4,4,0,4,6,1,7,11,4,8,10,13,0,12,13,9
1352,1355,599296.5,3512659.5,2023,0,0,4,2,4,4,3,1,7,11,4,8,10,13,0,12,13,9
1353,1382,599377.5,3512656.5,2023,1,1,1,4,0,6,6,1,7,11,4,8,10,2,0,12,0,11
1376,1439,599548.5,3512587.5,2023,1,1,4,4,0,7,6,7,5,11,4,8,10,13,0,12,13,9
1361,1447,599572.5,3512632.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,1,1,16,4
1360,1478,599665.5,3512635.5,2023,1,1,1,4,0,7,6,7,5,8,10,13,6,14,1,6,16,4
1377,1525,599806.5,3512584.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,10,13,0,12,13,9
1367,1559,599908.5,3512614.5,2023,1,1,4,4,0,7,6,1,7,11,4,8,10,13,0,12,13,9
1363,1568,599935.5,3512626.5,2023,1,1,4,4,0,7,6,1,5,11,4,8,10,13,0,12,13,9
1374,1600,600031.5,3512593.5,2023,1,1,4,4,0,7,6,7,5,8,4,8,10,13,0,12,13,4
1354,1639,600148.5,3512653.5,2023,1,1,4,4,0,7,6,1,7,11,4,8,10,13,0,12,13,9
1367,1664,600223.5,3512614.5,2023,1,1,1,4,0,7,6,1,5,11,4,8,10,13,0,12,13,9
1358,1701,600334.5,3512641.5,2023,0,0,4,2,0,4,6,1,7,11,4,8,10,13,0,12,13,9
1364,1732,600427.5,3512623.5,2023,0,0,4,4,0,4,6,1,7,11,4,8,10,13,0,12,13,9
1373,1766,600529.5,3512596.5,2023,0,0,4,2,0,4,6,1,7,11,4,8,10,13,0,12,13,9
1362,1795,600616.5,3512629.5,2023,0,0,4,2,4,4,3,1,7,11,4,8,12,13,16,8,6,12
1355,1815,600676.5,3512650.5,2023,0,0,4,4,0,7,6,1,7,11,4,8,10,13,0,12,13,9
