row,col,x,y,year,kmeans_label,gmm_label,gmm_posterior_0,gmm_posterior_1,gmm_posterior_2,gmm_posterior_3,gmm_posterior_4,gmm_posterior_5,gmm_posterior_6,gmm_posterior_7,gmm_posterior_8,gmm_posterior_9
1462,2083,601480.5,3512329.5,2022,6,5,0.0185575305939213,0.0001587857171124791,1.7936366070046227e-05,0.1882607341972926,0.013825298137813465,0.7775753946665995,7.239861575371001e-06,0.00042405949608685444,6.121116055615427e-06,0.00116689984747319
1469,2108,601555.5,3512308.5,2022,9,5,0.1678298072227152,0.0034995625310299534,0.0001046638027752704,0.1311862251272393,0.306819913171474,0.3796662105015064,0.000882954510089656,0.00970636906191857,7.2780583092458405e-09,0.0003042867931931183
1463,2137,601642.5,3512326.5,2022,0,0,0.7510288895918942,0.01784033811706015,9.110768813965735e-06,0.09727427748368532,0.020743089388957976,0.09460091808430982,0.01640038848499155,0.0013158192633000983,2.918055988406399e-11,0.000787168787806772
1459,2184,601783.5,3512338.5,2022,0,0,0.6192468109819883,0.01666939424976678,5.1204773957290105e-06,0.1588707120904526,6.863107016783934e-05,0.16652611275992246,0.030543741385335454,0.00010791452767477066,1.557024938086897e-12,0.007961562455739217
1457,2210,601861.5,3512344.5,2022,0,0,0.9528536820598171,0.013002554325222815,7.148410341492062e-07,0.015152003467130174,2.479916295547124e-05,0.007974443391434775,0.007757289682233775,2.544121824961378e-05,6.246952620829709e-12,0.003209071845676849
1463,2238,601945.5,3512326.5,2022,2,4,4.433230404866686e-06,0.000750129530125153,0.0005099839166669667,0.0012251712222612918,0.8446596297935115,0.05794322603153532,0.00012822438472457986,0.03878888904635157,0.05598666536983661,3.6474745814863225e-06
1443,2277,602062.5,3512386.5,2022,9,5,0.0022916073796446996,5.128604859858409e-06,2.807699961656128e-05,0.09076467993413344,0.10029526098345408,0.8058032732544553,8.521951441252873e-05,0.0007192503283989359,6.479686908558112e-07,6.855032333474378e-06
1450,2308,602155.5,3512365.5,2022,0,0,0.9694032099303529,0.001184882419488766,9.113081373839247e-08,0.007543073572071168,1.9272509532118756e-08,0.0009430017822696856,0.020917221586374365,7.016833974870646e-07,7.427181550542838e-15,7.798622716465165e-06
1445,2333,602230.5,3512380.5,2022,0,0,0.8647680691774569,0.011506501263884627,8.873917089196391e-07,0.037900496000805015,0.00015307642826826705,0.03760914011900902,0.0475533462499915,4.8832706959410185e-05,1.1610398050808834e-11,0.0004596506503056299
1457,2368,602335.5,3512344.5,2022,0,0,0.8005052943581448,0.008776985661535381,1.4011312494131013e-06,0.10265857665066101,0.0006238521019856077,0.04018461487324596,0.046725091968512905,0.0001589541281165928,6.562531994044276e-11,0.00036522906092145544
1452,2394,602413.5,3512359.5,2022,0,0,0.823479625650277,0.014232112203300716,4.465559577965969e-06,0.04870793476070325,0.0004061632103561662,0.009741710890360833,0.10243618542189929,0.00017593629713398616,8.423034955769568e-13,0.0008158660055490155
1455,2402,602437.5,3512350.5,2022,0,0,0.518287248982903,0.06421330105061743,3.676087863749407e-06,0.03199866585452215,0.009396537441842098,0.009048577122677984,0.36629205163487966,0.0006666922065186145,1.0637184899159697e-13,9.32496180690068e-05
1462,2442,602557.5,3512329.5,2022,0,0,0.8557732874591485,0.008143244985854328,1.1509568216621453e-07,0.006768967527029451,1.5723084131689385e-06,0.0008171291851286392,0.12845393517915274,5.424391809426337e-06,1.1718687210874535e-15,3.63238677794395e-05
1451,2489,602698.5,3512362.5,2022,0,6,0.02821256908629323,0.25155331923197505,5.567066914245779e-05,0.030418113416792715,0.05116416600672133,0.004054235572236011,0.6212484370035771,0.013283881109292791,1.8591782302261594e-12,9.607902110284934e-06
1442,2513,602770.5,3512389.5,2022,7,0,0.856480158721368,0.037939394845520114,8.38535969000007e-06,0.020763641615981474,0.0061372411145942316,0.06154028319647628,0.016291559701050118,0.00048511269011163423,9.748806202585828e-10,0.00035422178032767503
1442,2540,602851.5,3512389.5,2022,6,7,6.30216317974717e-06,0.17922182828424946,0.0011124315581047483,0.3445533777763728,0.02473317681386183,3.000438206321754e-08,2.1742197739899314e-05,0.4503487277302147,1.0529107157163466e-10,2.383366604194586e-06
1463,2566,602929.5,3512326.5,2022,2,4,0.012467601506342654,0.06855859759181668,0.00010200408998841091,0.07197030998808099,0.673386214844718,0.06811464908562435,0.01018788149028459,0.09516118652364809,9.283068224070047e-06,4.2271811272821046e-05
1462,2602,603037.5,3512329.5,2022,6,5,0.30084838131179453,0.016575410578772695,8.140183044650643e-06,0.23878712811051628,0.018064980488495915,0.4210289408290239,3.572885115604872e-05,0.0015683346935526084,7.27159949673675e-06,0.003075683354146281
1458,2625,603106.5,3512341.5,2022,2,4,2.2910239865805035e-08,1.2039144616557015e-09,3.0293647363680372e-06,1.7497743242074955e-06,0.9910894965575433,0.008215436709872478,2.7413689154947928e-05,0.0006625110359796449,3.387542354236641e-07,1.0638964144626335e-19
1451,2652,603187.5,3512362.5,2022,2,4,3.173430851268217e-10,1.2751143764117497e-11,6.300576515415257e-06,1.2349492501211381e-05,0.9753818022428434,0.01828166867881686,4.2279131257988033e-07,0.005804217989276792,0.0005132378986399376,1.5177615543001883e-21
1442,2672,603247.5,3512389.5,2022,4,7,1.1116293775102379e-13,0.0004063270616332646,0.0003032110740334659,3.776491442014198e-09,0.008771538274415134,7.862084164874334e-09,8.738843429284814e-05,0.9896828611440807,0.0007486623713286045,1.529033341973261e-12
1450,2722,603397.5,3512365.5,2022,2,4,1.5301676852281035e-05,8.343297929964517e-05,4.548055848467049e-05,0.00020582414536494424,0.7618518362437838,0.17930823670643192,3.6689242034024225e-05,0.05816196123517043,0.0002912372112820209,1.2960451106672888e-12
1461,2731,603424.5,3512332.5,2022,2,4,2.891395107011242e-08,1.0338460813808035e-10,1.3240408221337395e-06,1.747289009933659e-06,0.9690265473522792,0.029507515563985367,6.335724714800008e-08,0.0014400316286035664,2.27417507164781e-05,1.5563834868739982e-21
1467,2767,603532.5,3512314.5,2022,8,5,2.041971743510078e-12,1.5143728859009622e-09,6.585192088078019e-05,1.3783485720925356e-05,3.422026384593471e-14,0.9779398539915405,1.8505392779945118e-09,2.682911585544193e-10,0.021980506308184645,6.583931651030674e-10
1449,2809,603658.5,3512368.5,2022,2,7,1.1017700003928949e-24,1.8528354408773747e-07,0.0002568058870487884,7.186176179332488e-18,5.995219550937763e-06,5.201998548896225e-11,9.319632534924635e-09,0.9997105238471343,2.6480391069833364e-05,3.3015735991049875e-26
1448,2834,603733.5,3512371.5,2022,4,7,6.180598010770817e-23,2.845615923880617e-08,0.0001324905886282091,1.2252428429553359e-15,1.611488000013132e-05,6.0953132651545176e-12,2.80720976736143e-07,0.9994496169916708,0.0004014683564692058,1.9223927536748762e-25
1460,2862,603817.5,3512335.5,2022,2,7,1.7043033278347064e-12,6.445863735497264e-11,7.272649967205182e-05,1.1346975082892712e-07,0.4501939528216709,0.051498646045760835,5.2604691262950985e-06,0.497114901412423,0.001114399215433526,7.087028772777993e-32
1441,2893,603910.5,3512392.5,2022,2,4,5.813129023547847e-06,4.3850964815688445e-09,4.375292875341683e-06,0.00013087168467141092,0.977878695929605,0.02033520792212475,4.337581996432786e-11,0.0009803685003038918,0.0006646631126794281,2.444079298418057e-13
1466,2932,604027.5,3512317.5,2022,2,4,1.0763778770435032e-07,3.116065274579467e-10,5.990360063740677e-06,0.00018458953304879543,0.9836062308838085,0.003159834997152814,1.2234433550342358e-09,0.012999508739706272,4.373631338231373e-05,1.1184339111695514e-18
1458,2948,604075.5,3512341.5,2022,4,7,2.382341042290686e-29,2.1820600857996282e-08,0.0003824758885187682,6.15981138542916e-18,1.4955638012361721e-05,2.617440698713528e-20,3.0581392863193343e-08,0.9996025150466564,1.0248179655811694e-09,4.960756530859681e-27
1466,2977,604162.5,3512317.5,2022,2,4,4.8710984174793296e-08,2.5973815451066815e-10,2.0807140132838473e-06,9.710814247937166e-06,0.9567038696694886,0.04065130063953194,1.5293523271691266e-10,0.0005316920774867624,0.0021012969615742303,1.1957202901784233e-17
1469,3004,604243.5,3512308.5,2022,2,4,4.975604545985145e-11,7.845341984265089e-15,3.8846596789776275e-06,4.825652303579768e-07,0.9908443116569677,0.007434803272693956,1.9899787896336672e-12,0.00021492302281271588,0.0015015947708624114,8.936087094393847e-20
1443,3034,604333.5,3512386.5,2022,2,4,6.508691093788181e-06,3.162825510226725e-08,7.796788515466644e-06,0.0002808269465245979,0.9767622510181075,0.015695241725633816,0.0011613719557174223,0.006085969121665989,2.12448043623335e-09,6.33840981928124e-15
1465,3070,604441.5,3512320.5,2022,1,8,2.414770107784726e-10,1.9456076985407036e-10,0.00023481997076947467,0.0016372692487125536,0.2605887547163692,0.3616602486305057,1.1808200674985953e-12,3.274409637748444e-05,0.3758436184809663,2.5444190806188667e-06
1451,3094,604513.5,3512362.5,2022,7,3,0.0006107489198308137,0.0022731834207547325,1.1636265046293627e-05,0.6282633687115213,2.280661544533986e-05,0.3448244176040178,2.642730899214988e-08,0.00012945892999066498,0.00017151998254327327,0.02369283312354089
1456,3139,604648.5,3512347.5,2022,9,4,0.009144380661355015,0.0026050704385775494,5.670192635134353e-05,0.31835387689938227,0.6011034971339805,0.013569342181571688,0.00028270828242609543,0.054879959252595034,3.0943592294999237e-07,4.153787838122781e-06
1465,3160,604711.5,3512320.5,2022,2,4,0.0007207162657644787,5.1721765279080837e-05,2.258474290685831e-05,0.004394697575049619,0.9602283624688684,0.00207411118993472,0.0003786107502217625,0.03212919447262278,6.387945542755972e-10,1.3055707195291223e-10
1441,3181,604774.5,3512392.5,2022,0,3,0.32770650233057586,0.020489643496930204,3.3594536836632043e-05,0.3555732239101454,0.0020743140238144706,0.2611961919651433,0.0013330200360964373,0.00130885201823575,4.2552741761116384e-07,0.03028423215480515
1453,3216,604879.5,3512356.5,2022,2,4,5.153241756945538e-08,2.6683865577925987e-09,1.0759993160809894e-05,0.0003248487007126891,0.9686540157211546,0.0012551279250723752,2.103272948342986e-07,0.02975390636700941,1.076764790873084e-06,3.8381697524522972e-19
1463,3246,604969.5,3512326.5,2022,4,4,2.9105738105377887e-05,0.0013255846550297163,5.649143968750279e-05,0.054749298152055315,0.7899450121360179,8.763760742341337e-05,5.244796543048233e-05,0.15375436530246214,5.5768454700343437e-08,1.2353328817188016e-09
1444,3272,605047.5,3512383.5,2022,2,4,1.0889014094760085e-09,1.4376605047195303e-11,4.6627419195750544e-06,1.892516202020072e-06,0.987314739687121,0.012253860575419679,5.343695939519464e-09,0.0001868621737586254,0.00023797585860415245,4.170452204449255e-16
1441,3317,605182.5,3512392.5,2022,3,4,1.5313183729182854e-17,7.9009027496843e-17,1.4939330967328949e-05,6.662856329720181e-10,0.6848724536433108,0.014416067596304384,6.614552733863537e-14,4.042221147643324e-06,0.3006924965419176,6.687538137920197e-25
1448,3330,605221.5,3512371.5,2022,4,7,5.283842382866544e-39,1.981874623909946e-12,0.00024808264047035183,2.374350629081244e-28,1.962660360593422e-11,5.179284363742715e-21,3.159652871320105e-14,0.9951407551032064,0.00461116223468343,2.739052537914171e-35
1499,27,595312.5,3512218.5,2022,1,5,0.01788055826503649,0.32631669333440155,5.367402763946641e-05,0.0013430455104032205,4.583383483366773e-06,0.32753860365195236,4.0130817507287234e-06,7.837422230374614e-05,0.0023477441801858985,0.3244327103428429
1482,45,595366.5,3512269.5,2022,7,0,0.7058107432247751,0.19896917457677674,3.467033819302799e-06,0.00018923611336529083,1.0991382107030066e-08,0.016431036223579547,0.05885851485873503,6.393138089476425e-05,7.32854543904491e-09,0.019673878268126097
1473,83,595480.5,3512296.5,2022,6,9,1.0284062114064939e-25,0.0009186415090334963,0.0007016405844975552,2.231831490420881e-22,2.0480338640039185e-12,7.001595356160314e-21,3.594705654194737e-10,0.06882800904698944,0.001335635424518582,0.9282160730734421
1471,90,595501.5,3512302.5,2022,1,1,4.5618882549025655e-08,0.7217084587020433,9.349113655451153e-05,3.959425547437667e-09,1.385461121554205e-10,1.2942141583225478e-06,1.3283476015598859e-05,0.003621788045303407,0.00012529291913501923,0.2744363417899364
1478,140,595651.5,3512281.5,2022,8,9,1.0458116151864238e-12,0.0007100442131890997,0.0017058170324521134,1.0359493133689179e-13,2.0499758001099717e-10,4.8935570271244376e-05,4.7344243601982026e-08,8.416149481302828e-07,0.13424519015607908,0.8632891238626703
1473,168,595735.5,3512296.5,2022,8,5,0.0018907896398648503,0.00776952384841518,1.815093602633704e-05,5.255762445540737e-05,1.7429815030751545e-07,0.8734211266209612,5.8666640102559545e-09,2.822925281799639e-07,0.005084198091728903,0.11176319078120645
1486,206,595849.5,3512257.5,2022,7,1,0.15137595820901312,0.4540958585095988,2.2794738585044333e-05,0.03772464033942111,4.157244366808953e-08,0.3324435219284221,0.00017857197018131466,0.0001782284867308692,0.00010255163698008211,0.02387783260862391
1478,213,595870.5,3512281.5,2022,1,9,2.6895263248768977e-10,0.20939286929341935,0.00012574638625613993,1.1060081108513894e-11,1.3320543038695686e-10,4.6440664240210857e-07,4.7402869560084245e-07,0.0012705189724973125,0.001692187100184531,0.7875177393990862
1483,251,595984.5,3512266.5,2022,8,9,4.682664430728156e-15,0.0034842452005225634,0.00015005038429027445,2.9789849879560894e-15,1.544909363360038e-11,8.530066872758515e-09,1.182289621020277e-10,8.938830895288196e-05,0.010147986991716491,0.9861283204507648
1484,280,596071.5,3512263.5,2022,1,9,3.463735442897471e-10,0.027629733954420758,0.00011526045128142457,1.7857258425857444e-11,5.470135761105858e-09,8.241637741460823e-06,1.2949866953433968e-05,0.00010041155568942744,0.0018180277043050221,0.9703153689952413
1471,317,596182.5,3512302.5,2022,5,2,5.070305955835017e-218,2.546999411339612e-66,1.0,5.191812069179925e-72,9.398329164071637e-117,2.6575659794507013e-291,3.0490480677262707e-151,3.966194692386706e-17,3.8949464344178582e-106,1.929507502010686e-120
1470,333,596230.5,3512305.5,2022,5,2,0.0,1.9658419803611705e-281,1.0,0.0,0.0,0.0,0.0,3.7330166172172094e-76,0.0,0.0
1478,387,596392.5,3512281.5,2022,1,9,1.0672058482413116e-42,1.3712474596418947e-07,0.0005846677765727123,2.5306702255354866e-39,2.0796853784301115e-18,2.295951331087475e-32,2.3119396809023038e-15,0.002228377656144118,4.641148595409619e-05,0.9971404059565809
1476,396,596419.5,3512287.5,2022,1,9,1.4029134136792692e-36,2.1081553435451876e-06,7.982676189060168e-05,9.741429723998722e-36,4.2428355655750046e-19,5.561927354674469e-29,8.315262910866001e-13,0.0014248433511945167,7.950345204482795e-06,0.9984852713855348
1479,427,596512.5,3512278.5,2022,1,9,1.1354158341923503e-12,0.0780499021417579,5.43878216387838e-05,1.2619806024730684e-13,6.055986792048822e-11,1.1311487519136662e-08,7.546267666640098e-09,0.0008494652550878095,0.001297564516497387,0.9197486613454411
1496,469,596638.5,3512227.5,2022,1,9,9.800347834868063e-20,0.0008861739325332697,9.386948960773042e-05,2.6787133363134478e-18,5.667729854247089e-11,1.392900614793269e-14,5.879738027696761e-09,0.0013340116593459437,0.0005803158491646601,0.9971056231329193
1477,509,596758.5,3512284.5,2022,1,9,4.511469095712671e-15,0.015610112501646026,0.008359347516117605,2.4593288466308043e-11,1.7978381047408384e-08,1.909050392802202e-13,3.486528003204626e-12,0.15288568516089085,0.013388347966198083,0.809756488848491
1483,530,596821.5,3512266.5,2022,1,9,1.769653846913485e-12,0.06474358691214031,9.540279049967343e-05,1.7752904425184754e-11,1.9884085685434774e-09,1.078080527544367e-09,5.4710436094139716e-08,0.010020833568729374,0.0018713509300370148,0.923268768002145
1481,564,596923.5,3512272.5,2022,1,9,8.015234194514703e-35,4.233861416043242e-06,0.0011671688123748188,1.881456383651034e-32,3.9251599848284544e-17,1.8857276628666984e-24,6.770841397649165e-16,0.005615922884727264,0.0006181252811881099,0.9925945491602925
1482,596,597019.5,3512269.5,2022,7,0,0.7930168409712034,0.11416682856945233,1.8015091361972659e-06,0.004138884510553495,4.6308473853719415e-06,0.06062610260122939,0.008668361000705147,0.00010078955509600608,8.802991405613014e-09,0.01927575163224559
1476,607,597052.5,3512287.5,2022,6,7,1.695989247472473e-23,0.0047499212645186716,0.0029486736047246165,2.2201087047444325e-14,2.2693207905281236e-09,6.909124767525079e-24,6.185952860253461e-12,0.9921814424170508,4.1810495351594945e-11,0.00011996039636726725
1480,640,597151.5,3512275.5,2022,9,2,1.2604314879150806e-113,1.680969117831937e-50,0.9999999999752465,5.8586148768998854e-67,8.774889167681596e-42,5.810773153782802e-61,2.935799097929251e-32,1.0466367475550435e-27,2.4753488143528576e-11,7.261090224063669e-43
1471,680,597271.5,3512302.5,2022,1,1,5.087610661481102e-05,0.8977567346753169,5.096793231920073e-05,0.04273600695679827,1.7024010242664395e-05,2.9651249790615212e-05,1.8803002006385783e-05,0.02542122424407308,2.3384694028982525e-07,0.03391847797589745
1481,707,597352.5,3512272.5,2022,0,1,0.012917009030478467,0.8108074085154209,8.32157057074377e-06,0.008671535462273318,0.0009230664389779309,0.0006717882271393163,0.16214901480088736,0.002606533740242565,3.6596600670767005e-12,0.0012453222103491438
1488,720,597391.5,3512251.5,2022,6,1,9.861810810706301e-05,0.9519515904405162,2.115835064689283e-05,0.0003364923299514303,0.0010191963453644042,0.00017952546907013775,0.0007245591494337418,0.02544366162019016,2.6915539803310134e-06,0.020222506632740517
1490,779,597568.5,3512245.5,2022,5,2,1.1642836576007493e-181,1.87128678545318e-43,0.9999999843904624,5.7150540496962094e-58,1.357304153909029e-91,8.349028494072845e-237,1.0547369810944332e-115,1.5609537611865903e-08,8.924545501511496e-100,1.0007605788657249e-96
1473,787,597592.5,3512296.5,2022,6,7,5.503071585317847e-14,0.4232132278752396,0.0003950164672675556,1.6324993009733484e-10,1.1764641791743176e-05,4.1208161179429037e-14,3.6063069378395284e-06,0.4580504689250217,1.1996619955094717e-05,0.11831391900044093
1481,812,597667.5,3512272.5,2022,1,9,6.235002382241391e-07,0.4556422823537479,5.203270438530042e-05,1.2746071688417426e-06,1.34889597260313e-07,1.0851900063062396e-05,0.00015883989580919432,0.00573882094103941,0.0009504196032430734,0.5374447196047085
1476,863,597820.5,3512287.5,2022,1,1,6.586667976540015e-05,0.4914805958550182,0.001748185768476617,0.06826646577977113,0.000283074379479713,1.4631258040926843e-05,3.4748857400808203e-09,0.07888415872781036,0.01686881094109545,0.34238820713565576
1498,897,597922.5,3512221.5,2022,1,9,0.0023000839560298344,0.11165752412451425,0.000683989845910702,0.21072028438791426,0.00036827453532013737,0.15197687508790814,1.4672102700852876e-08,0.0009258373374219122,0.08375457121677547,0.4376125448361025
1496,911,597964.5,3512227.5,2022,1,3,0.0317738458894948,0.10084749782692658,7.238099169346359e-05,0.7569091507271817,2.6310840456054064e-05,0.03349059174598231,9.63726203537693e-09,0.0003433089574821941,0.002445264621738925,0.07409163876178229
1488,946,598069.5,3512251.5,2022,1,5,0.0016372408093594225,0.0011429280575869013,7.124789888206832e-05,0.11197802020317815,0.00043111910899767703,0.7435784762168296,7.428113194275086e-08,8.787594118465407e-05,0.007355021464722062,0.13371799601812795
1485,987,598192.5,3512260.5,2022,1,1,0.015204031591148807,0.45332555988675716,0.0003701858436456703,0.16724090708584402,8.756732740245623e-05,0.02818841248529097,4.2762609826518115e-05,0.0028091204254458092,0.0003142259880112855,0.33241722675662666
1477,993,598210.5,3512284.5,2022,1,5,0.0002741501315707389,0.00040001795182961276,4.77903668516514e-05,0.014065548315686838,0.001176301244355927,0.9195566783668816,7.611603983599316e-08,2.848256766392806e-05,0.00862629361508767,0.055824661324032056
1476,1021,598294.5,3512287.5,2022,1,8,4.939175939276697e-12,0.00026584459082617314,0.002460305594616521,6.514377033261272e-08,0.0015451583092413227,4.887353362159094e-05,2.3547710811433152e-08,0.002226330510796416,0.9457325704298026,0.047720828334674996
1482,1078,598465.5,3512269.5,2022,1,1,0.000561912916559039,0.7469373024023905,0.0002934499432938292,0.0002680151212022707,0.0019282516887403954,0.04922830887787466,0.0001720949511967297,0.00959445902157888,0.0021661226703187067,0.18885008240684417
1474,1104,598543.5,3512293.5,2022,3,7,3.915445282486057e-18,0.0017366511772790322,0.007261193719492457,2.8521537875038734e-15,2.4910712836905287e-06,2.020007592680566e-12,9.991897076307678e-14,0.8533883511411391,0.1376094358246581,1.8770640255118148e-06
1484,1114,598573.5,3512263.5,2022,1,0,0.4082420473781548,0.3897868726527409,9.326622334591916e-06,0.05779927414765859,0.00025419360533563025,0.09050120673824298,9.410451969839436e-06,0.0006550978380002915,2.6271782818199873e-05,0.05271629878274377
1487,1156,598699.5,3512254.5,2022,3,5,0.00023600875489161038,0.0006524862250876558,6.952515484875672e-05,3.8095935271337383e-06,0.018089433732866263,0.8816993691343764,5.5400284143980014e-11,8.439814483043921e-05,0.09916496438648031,4.81769072112687e-09
1478,1177,598762.5,3512281.5,2022,3,8,2.2270004516879438e-19,1.4165299914730522e-06,0.00357050196795821,3.8439221223874946e-15,7.656798112567854e-05,2.0970417754491945e-07,3.3398109477909243e-11,2.196710885565611e-05,0.9963291659666467,1.7070784229143323e-07
1471,1208,598855.5,3512302.5,2022,1,9,5.200884097545335e-13,0.08241653708680662,0.0003139107791436677,3.8745793213024645e-13,8.38141652660857e-08,9.77217102717802e-08,4.466725909602317e-08,0.001728881479242448,0.01583321357268235,0.8997072308780822
1495,1246,598969.5,3512230.5,2022,8,5,0.10704664276206433,0.0024515625365528703,1.9480191727942648e-05,0.0002255176648592137,0.0001328990165299307,0.8717955801298867,1.7857004800438528e-07,2.9801268726315716e-07,0.000823621533759824,0.01750421958188424
1474,1269,599038.5,3512293.5,2022,6,2,7.404998994367532e-21,3.535124368198838e-06,0.7595716273043843,3.448073557357579e-07,9.887864186845779e-09,2.3763241527477512e-23,1.756334648850041e-16,0.24041832309477204,3.457421950084974e-06,2.70235930499313e-06
1473,1314,599173.5,3512296.5,2022,7,0,0.913423198909943,0.02161710199579474,5.297640263076154e-07,0.003787377949568989,4.753485950777731e-07,0.05250818634356839,1.7685847848700387e-05,4.641958902527966e-06,1.33566801149486e-07,0.00864066831495271
1472,1335,599236.5,3512299.5,2022,3,4,0.00034942668832060566,6.537519653893798e-06,2.345575670323591e-05,1.6524247807713535e-06,0.8853893697544853,0.11270511022923276,4.6318812583345555e-08,0.0001030094799804594,0.0014213918260937495,1.9364801552342635e-12
1493,1378,599365.5,3512236.5,2022,1,1,0.3870073948144734,0.4402232587257283,5.573874978993e-06,0.04120531665256674,1.6751299742357165e-05,0.0602685724719318,2.4988707770456974e-05,0.0005577969844136102,2.4966171929117467e-06,0.07068784985120086
1472,1402,599437.5,3512299.5,2022,7,0,0.972549619775071,0.014970519048851424,1.6556016877063612e-07,0.004487430637352563,1.2715571405765834e-06,0.002700325825808656,0.004260433024486518,5.38102969510682e-06,5.8862307695733225e-12,0.001024853535539815
1470,1414,599473.5,3512305.5,2022,8,0,0.6861610767924469,0.01492083400724085,3.1921078194275496e-06,0.03870612480817232,1.1427964388974938e-08,0.25900765361497174,5.5171906476598655e-05,3.987846968036667e-06,4.685455017319423e-06,0.0011372620329234623
1497,1467,599632.5,3512224.5,2022,7,0,0.7580435864645046,0.03640209203989408,1.0345487870256766e-06,0.08882137021116088,4.865367365840211e-06,0.10604931327759924,0.0001249730996302389,3.6951245449573e-05,2.0469610223512998e-08,0.010515793275999564
1486,1485,599686.5,3512257.5,2022,7,0,0.5881223211486017,0.023964756037266333,1.3152832661890453e-06,0.13406709157475924,1.3265395965052223e-07,0.2518772488521046,0.000252783149219702,1.552478710404069e-05,4.244033504134315e-07,0.0016984021103674197
1481,1523,599800.5,3512272.5,2022,7,0,0.6105301861347785,0.02532124301108505,2.7532533205520364e-06,0.07035704848475216,1.3938328662810893e-09,0.2933340533091766,7.142213859025937e-05,3.91669695264509e-06,1.1306113199634831e-06,0.00037824496619212394
1475,1531,599824.5,3512290.5,2022,7,5,0.0016824418772285773,0.0020248523778924306,3.116398940786782e-05,0.2732573776213343,1.3452247853531276e-05,0.6731424517831562,4.2574148219972934e-07,2.536371674550304e-05,0.0004399166893539505,0.04938255395554592
1470,1561,599914.5,3512305.5,2022,7,5,0.11097811293656003,0.17172826069796426,4.729766468493794e-05,0.263970573705224,4.4170704561588585e-08,0.4462751399101494,5.801549205657919e-06,3.6724265456460805e-05,0.0001507231296165541,0.006807321970433532
1490,1614,600073.5,3512245.5,2022,7,0,0.8507640576326647,0.019482235949129983,7.701497189849597e-06,0.05305564615080582,0.0006141216917078299,0.06085858964908039,0.003110621866734188,0.00017441525219020172,4.0021319579790946e-08,0.011932570289177552
1487,1648,600175.5,3512254.5,2022,7,0,0.5037137720495233,0.0341050984237146,5.612667503497003e-06,0.1821176098898068,9.741813814599046e-05,0.2588234228449842,0.0012846255963460441,0.0001681464199043984,6.011465174847504e-08,0.019684233855418988
1499,1663,600220.5,3512218.5,2022,0,3,0.08506085345846119,0.020112846338708256,4.802354886966888e-06,0.6208851837880621,2.3162416027158352e-07,0.2717849909646776,0.0007581838885817462,8.902050830207645e-05,2.4906190177154982e-06,0.001301396455142321
1486,1702,600337.5,3512257.5,2022,3,4,0.0005427697752918971,2.5788347670696968e-05,2.232179712125798e-05,0.00024937444197721423,0.5725407177852297,0.42536960554410064,3.6355080044451123e-07,0.0005737023196829757,0.0006753528303164047,3.6078082023989946e-09
1492,1712,600367.5,3512239.5,2022,1,5,0.002712908620944261,0.00039991272258329115,8.701518483740485e-06,0.08127094528451838,7.357165754979875e-05,0.8906928883996638,7.389536409051072e-07,1.3048117717655301e-05,0.00020848661434186936,0.024618798110555097
1472,1769,600538.5,3512299.5,2022,0,5,0.3702074235503049,0.0073997885291153375,3.798560152455909e-06,0.1854494490186629,3.143431228421842e-05,0.42722454303453067,0.00018434906883433666,4.1846932221967764e-05,5.149879113227374e-08,0.009457315495101364
1494,1791,600604.5,3512233.5,2022,0,0,0.9627719164472929,0.004733338360991265,2.1633350586739367e-07,0.013406511024613,3.348295601910985e-08,0.006740177110591577,0.01227543299684728,1.6207424381838904e-06,6.5830211577912915e-12,7.075349418025087e-05
1486,1807,600652.5,3512257.5,2022,7,5,0.28281218903968747,0.004471475840106593,5.883020319635842e-06,0.3097698260041412,9.57817287001331e-06,0.39744775659910103,0.0013282493987646484,1.8542794566240934e-05,7.16299071451502e-08,0.004136427500535989
1493,1835,600736.5,3512236.5,2022,1,5,0.00039427704457242676,0.00012278135855635036,4.312793255536885e-05,0.0514663187579047,0.002301274960222157,0.9388595922829169,7.70612240476552e-06,3.270567643107687e-05,0.0002485845443134003,0.006523631320122477
1481,1864,600823.5,3512272.5,2022,7,5,0.00010414636578118376,0.00037692199259864944,0.0002564086804630224,0.05326276638134198,0.0002262286519573968,0.9201497532991655,5.829056869585356e-05,1.749902244743056e-05,3.5127725336157074e-05,0.02551285731221312
1481,1895,600916.5,3512272.5,2022,0,0,0.9101191359529237,0.007005978367590174,4.379042299309984e-07,0.0431278658003504,3.150654108234997e-05,0.01049853061537495,0.029062751590321876,1.7889131416979256e-05,1.9567444035431368e-13,0.0001359040965132577
1481,1932,601027.5,3512272.5,2022,0,3,0.04561434499215224,0.00043410725298252396,1.7473714153949536e-05,0.6719873917153993,0.0008513060201970241,0.27935976640818194,0.0007923874229634467,0.00011365666941425444,1.5416385536042846e-07,0.000829411640700877
1481,1975,601156.5,3512272.5,2022,8,5,0.05689364487720921,0.0033691436777810602,7.1660034119494785e-06,0.0072853538310281,4.802442155904019e-08,0.9280404979139906,4.7089414803042943e-05,5.148767695043028e-07,2.5456818927314648e-05,0.004331084561656834
1473,1992,601207.5,3512296.5,2022,7,0,0.7762395036233609,0.03701063026639181,9.00369319755455e-07,0.06157046912736097,2.1573945815034787e-05,0.11242883222671177,0.0001345045190678113,5.330081993720325e-05,2.6083228178821095e-08,0.012540259018807133
